,Easting,Northing,Elevation,DTM,Rocksurface,delta_rocksurface_tunnelaxis,BoreClass,Area1,Area2,Distance,Area1_mean_dist,Area2_mean_dist
204,2612458.6853,1268973.0578,249.8,262.6548,236.82841455,-12.9715854496,BC1,100.0,100.0,6.00751606663,600.751606663,600.751606663
205,2612461.6655,1268967.8503,249.499,262.8065,236.82841455,-12.6705854496,BC1,100.0,100.0,3.00377636501,300.377636501,300.377636501
206,2612463.1556,1268965.2465,249.349,262.8065,236.792874896,-12.5561251036,BC1,100.0,100.0,3.00377636481,300.377636481,300.377636481
207,2612464.6457,1268962.6427,249.199,262.8657,236.792874896,-12.4061251036,BC1,100.0,100.0,3.00368968072,300.368968072,300.368968072
208,2612466.1358,1268960.039,249.049,262.9531,236.792874896,-12.2561251036,BC1,100.0,100.0,3.00377636501,300.377636501,300.377636501
209,2612467.6259,1268957.4352,248.899,262.9869,237.0,-11.899,BC1,100.0,100.0,3.00377636481,300.377636481,300.377636481
210,2612469.116,1268954.8314,248.749,262.8869,237.0,-11.749,BC1,100.0,100.0,3.00368968115,300.368968115,300.368968115
211,2612470.6061,1268952.2277,248.599,262.7819,237.0,-11.599,BC1,100.0,100.0,3.00377636481,300.377636481,300.377636481
212,2612472.0962,1268949.6239,248.449,262.8746,237.0,-11.449,BC1,100.0,100.0,3.00377636481,300.377636481,300.377636481
213,2612473.5863,1268947.0201,248.299,262.8746,237.0,-11.299,BC1,100.0,100.0,3.00368968115,300.368968115,300.368968115
214,2612475.0764,1268944.4164,248.149,262.9595,237.0,-11.149,BC1,100.0,100.0,3.00377636481,300.377636481,300.377636481
215,2612476.5665,1268941.8126,247.999,262.9595,237.0,-10.999,BC1,100.0,100.0,3.00377636478,300.377636478,300.377636478
216,2612478.0566,1268939.2088,247.849,262.7365,237.0,-10.849,BC1,100.0,100.0,3.00373978557,300.373978557,300.373978557
217,2612479.5467,1268936.6051,247.698,262.7365,237.0,-10.698,BC1,100.0,100.0,3.00377636501,300.377636501,300.377636501
218,2612481.0368,1268934.0013,247.548,262.8015,237.0,-10.548,BC1,100.0,100.0,3.00377636481,300.377636481,300.377636481
219,2612482.5269,1268931.3975,247.398,262.8015,237.0,-10.398,BC1,100.0,100.0,3.00368968095,300.368968095,300.368968095
220,2612484.017,1268928.7938,247.248,262.8928,237.0,-10.248,BC1,100.0,100.0,3.00377636501,300.377636501,300.377636501
221,2612485.5071,1268926.19,247.098,262.7388,237.0,-10.098,BC1,100.0,100.0,3.00377636481,300.377636481,300.377636481
222,2612486.9972,1268923.5862,246.948,262.7975,236.77344812,-10.1745518804,BC1,100.0,100.0,3.00368968115,300.368968115,300.368968115
223,2612488.4873,1268920.9825,246.798,262.7975,237.0,-9.798,BC1,100.0,100.0,3.00377636481,300.377636481,300.377636481
224,2612489.9774,1268918.3787,246.648,262.8974,237.0,-9.648,BC1,100.0,100.0,3.00377636457,300.377636457,300.377636457
225,2612491.4675,1268915.7749,246.498,262.8025,237.0,-9.498,BC1,100.0,100.0,3.00377636501,300.377636501,300.377636501
226,2612492.9576,1268913.1711,246.348,262.824,237.0,-9.348,BC1,100.0,100.0,3.00368968095,300.368968095,300.368968095
227,2612494.4477,1268910.5674,246.198,262.824,237.0,-9.198,BC1,100.0,100.0,3.00377636501,300.377636501,300.377636501
228,2612495.9378,1268907.9636,246.048,262.8629,237.0,-9.048,BC1,100.0,100.0,3.00382646798,300.382646798,300.382646798
229,2612497.4279,1268905.3598,245.897,262.8629,237.0,-8.897,BC1,100.0,100.0,3.00368968095,300.368968095,300.368968095
230,2612498.918,1268902.7561,245.747,263.1008,237.0,-8.747,BC1,100.0,100.0,3.00377636501,300.377636501,300.377636501
231,2612500.4081,1268900.1523,245.597,262.7113,237.0,-8.597,BC1,100.0,100.0,3.00377636481,300.377636481,300.377636481
232,2612501.8982,1268897.5485,245.447,262.7465,237.0,-8.447,BC1,100.0,100.0,3.00368968115,300.368968115,300.368968115
233,2612503.3883,1268894.9448,245.297,263.2593,237.0,-8.297,BC1,100.0,100.0,3.00377636457,300.377636457,300.377636457
234,2612504.8784,1268892.341,245.147,263.2593,237.0,-8.147,BC1,100.0,100.0,3.00377636481,300.377636481,300.377636481
235,2612506.3685,1268889.7372,244.997,262.7076,237.0,-7.997,BC1,100.0,100.0,3.00368968115,300.368968115,300.368968115
236,2612507.8586,1268887.1335,244.847,262.7076,237.0,-7.847,BC1,100.0,100.0,3.00377636481,300.377636481,300.377636481
237,2612509.3487,1268884.5297,244.697,262.647,237.2,-7.497,BC1,100.0,100.0,3.00377636501,300.377636501,300.377636501
238,2612510.8388,1268881.9259,244.547,262.6999,237.2,-7.347,BC1,100.0,100.0,3.00368968095,300.368968095,300.368968095
239,2612512.3289,1268879.3222,244.397,262.7411,237.2,-7.197,BC1,100.0,100.0,3.00377636501,300.377636501,300.377636501
240,2612513.819,1268876.7184,244.247,262.7411,237.2,-7.047,BC1,100.0,100.0,3.00382646798,300.382646798,300.382646798
241,2612515.3091,1268874.1146,244.096,262.7215,237.2,-6.896,BC1,100.0,100.0,3.00368968072,300.368968072,300.368968072
242,2612516.7992,1268871.5109,243.946,262.7215,237.2,-6.746,BC1,100.0,100.0,3.00377636501,300.377636501,300.377636501
243,2612518.2893,1268868.9071,243.796,262.6904,237.2,-6.596,BC1,100.0,100.0,3.00377636481,300.377636481,300.377636481
244,2612519.7794,1268866.3033,243.646,262.6904,237.2,-6.446,BC1,100.0,100.0,3.00368968115,300.368968115,300.368968115
245,2612521.2695,1268863.6996,243.496,262.7617,237.2,-6.296,BC1,100.0,100.0,3.00377636481,300.377636481,300.377636481
246,2612522.7596,1268861.0958,243.346,262.7617,237.2,-6.146,BC1,100.0,100.0,3.00372675859,300.372675859,300.372675859
247,2612524.2496,1268858.492,243.196,262.6682,237.2,-5.996,BC1,100.0,100.0,3.00368968092,300.368968092,300.368968092
248,2612525.7397,1268855.8883,243.046,262.718,237.2,-5.846,BC1,100.0,100.0,3.00377636481,300.377636481,300.377636481
249,2612527.2298,1268853.2845,242.896,262.7326,237.2,-5.696,BC1,100.0,100.0,3.00377636501,300.377636501,300.377636501
250,2612528.7199,1268850.6807,242.746,262.7326,237.2,-5.546,BC1,100.0,100.0,3.00368968095,300.368968095,300.368968095
251,2612530.21,1268848.077,242.596,262.6776,237.4,-5.196,BC1,100.0,100.0,3.00377636501,300.377636501,300.377636501
252,2612531.7001,1268845.4732,242.446,262.6776,237.4,-5.046,BC1,100.0,100.0,3.00382646798,300.382646798,300.382646798
253,2612533.1902,1268842.8694,242.295,262.6697,237.4,-4.895,BC1,100.0,100.0,3.00377636481,300.377636481,300.377636481
254,2612534.6803,1268840.2656,242.145,262.6697,237.4,-4.745,BC1,100.0,100.0,3.00368968115,300.368968115,300.368968115
255,2612536.1704,1268837.6619,241.995,262.6843,237.4,-4.595,BC1,100.0,100.0,3.00377636481,300.377636481,300.377636481
256,2612537.6605,1268835.0581,241.845,262.6843,237.4,-4.445,BC1,100.0,100.0,3.00377636457,300.377636457,300.377636457
257,2612539.1506,1268832.4543,241.695,262.7016,237.4,-4.295,BC1,100.0,100.0,3.00368968115,300.368968115,300.368968115
258,2612540.6407,1268829.8506,241.545,262.6887,237.4,-4.145,BC1,100.0,100.0,3.00377636481,300.377636481,300.377636481
259,2612542.1308,1268827.2468,241.395,262.6887,237.4,-3.995,BC1,100.0,100.0,3.00377636501,300.377636501,300.377636501
260,2612543.6209,1268824.643,241.245,262.6736,237.4,-3.845,BC1,100.0,100.0,3.00368968095,300.368968095,300.368968095
261,2612545.111,1268822.0393,241.095,262.7103,237.4,-3.695,BC1,100.0,100.0,3.00377636501,300.377636501,300.377636501
262,2612546.6011,1268819.4355,240.945,262.7427,237.445881049,-3.49911895087,BC1,100.0,100.0,3.00377636481,300.377636481,300.377636481
263,2612548.0912,1268816.8317,240.795,262.7427,237.445881049,-3.34911895087,BC1,100.0,100.0,3.00368968115,300.368968115,300.368968115
264,2612549.5813,1268814.228,240.645,262.696,237.445881049,-3.19911895087,BC2,100.0,100.0,3.00382646775,300.382646775,300.382646775
265,2612551.0714,1268811.6242,240.494,262.6942,237.630587366,-2.86341263391,BC2,100.0,100.0,3.00377636481,300.377636481,300.377636481
266,2612552.5615,1268809.0204,240.344,262.7177,237.630587366,-2.71341263391,BC2,100.0,100.0,3.00368968115,300.368968115,300.368968115
267,2612554.0516,1268806.4167,240.194,262.7177,237.630587366,-2.56341263391,BC2,100.0,100.0,3.00377636481,300.377636481,300.377636481
268,2612555.5417,1268803.8129,240.044,262.6722,237.630587366,-2.41341263391,BC2,100.0,100.0,3.00377636481,300.377636481,300.377636481
269,2612557.0318,1268801.2091,239.894,262.6722,237.630587366,-2.26341263391,BC2,100.0,100.0,3.00368968115,300.368968115,300.368968115
270,2612558.5219,1268798.6054,239.744,262.8003,237.656829101,-2.08717089911,BC2,100.0,100.0,3.00377636481,300.377636481,300.377636481
271,2612560.012,1268796.0016,239.594,262.6787,237.656829101,-1.93717089911,BC2,100.0,100.0,3.00377636501,300.377636501,300.377636501
272,2612561.5021,1268793.3978,239.444,262.8346,237.656829101,-1.78717089911,BC2,100.0,100.0,3.00368968095,300.368968095,300.368968095
273,2612562.9922,1268790.7941,239.294,262.8346,237.656829101,-1.63717089911,BC2,100.0,100.0,3.00377636478,300.377636478,300.377636478
274,2612564.4823,1268788.1903,239.144,262.7385,237.656829101,-1.48717089911,BC2,100.0,100.0,3.00377636481,300.377636481,300.377636481
275,2612565.9724,1268785.5865,238.994,262.7423,237.656829101,-1.33717089911,BC2,100.0,100.0,3.00368968095,300.368968095,300.368968095
276,2612567.4625,1268782.9828,238.844,262.7391,237.656829101,-1.18717089911,BC2,100.0,100.0,3.00382646819,300.382646819,300.382646819
277,2612568.9526,1268780.379,238.693,262.7391,237.656829101,-1.03617089911,BC2,100.0,100.0,3.00377636481,300.377636481,300.377636481
278,2612570.4427,1268777.7752,238.543,262.7998,237.787560096,-0.755439903846,BC2,100.0,100.0,3.00368968115,300.368968115,300.368968115
279,2612571.9328,1268775.1715,238.393,262.7998,237.787560096,-0.605439903846,BC2,100.0,100.0,3.00377636481,300.377636481,300.377636481
280,2612573.4229,1268772.5677,238.243,262.7726,237.787560096,-0.455439903846,BC2,100.0,100.0,3.00377636481,300.377636481,300.377636481
281,2612574.913,1268769.9639,238.093,262.7447,237.787560096,-0.305439903846,BC2,100.0,100.0,3.00377636501,300.377636501,300.377636501
282,2612576.4031,1268767.3601,237.943,262.7864,237.787560096,-0.155439903846,BC2,100.0,100.0,3.00368968072,300.368968072,300.368968072
283,2612577.8932,1268764.7564,237.793,262.7409,237.787560096,-0.00543990384602,BC2,100.0,100.0,3.00377636501,300.377636501,300.377636501
284,2612579.3833,1268762.1526,237.643,262.7409,237.787560096,0.144560096154,BC2,100.0,100.0,3.00377636481,300.377636481,300.377636481
285,2612580.8734,1268759.5488,237.493,262.7576,237.787560096,0.294560096154,BC2,100.0,100.0,3.00368968115,300.368968115,300.368968115
286,2612582.3635,1268756.9451,237.343,262.7576,237.73876698,0.395766980146,BC2,100.0,100.0,3.00377636481,300.377636481,300.377636481
287,2612583.8536,1268754.3413,237.193,262.7678,237.73876698,0.545766980146,BC2,100.0,100.0,3.00377636481,300.377636481,300.377636481
288,2612585.3437,1268751.7375,237.043,262.8464,237.73876698,0.695766980146,BC2,100.0,100.0,3.00373978578,300.373978578,300.373978578
289,2612586.8338,1268749.1338,236.892,262.7714,237.73876698,0.846766980146,BC2,100.0,100.0,3.00377636481,300.377636481,300.377636481
290,2612588.3239,1268746.53,236.742,262.7714,237.73876698,0.996766980146,BC2,100.0,100.0,6.00746604552,600.746604552,600.746604552
291,2612591.3041,1268741.3225,236.442,262.795,237.86938349,1.42738349007,BC2,100.0,100.0,3.00377636481,300.377636481,300.377636481
292,2612592.7942,1268738.7187,236.292,262.7809,237.86938349,1.57738349007,BC2,100.0,100.0,3.00377636501,300.377636501,300.377636501
293,2612594.2843,1268736.1149,236.142,262.7809,237.876084263,1.7340842627,BC2,100.0,100.0,3.00368968095,300.368968095,300.368968095
294,2612595.7744,1268733.5112,235.992,262.8103,237.876084263,1.8840842627,BC2,100.0,100.0,3.00377636501,300.377636501,300.377636501
295,2612597.2645,1268730.9074,235.842,262.8103,237.876084263,2.0340842627,BC2,100.0,100.0,3.00377636481,300.377636481,300.377636481
296,2612598.7546,1268728.3036,235.692,262.804,237.876084263,2.1840842627,BC2,100.0,100.0,3.00368968115,300.368968115,300.368968115
297,2612600.2447,1268725.6999,235.542,262.8578,237.876084263,2.3340842627,BC2,100.0,100.0,3.00377636481,300.377636481,300.377636481
298,2612601.7348,1268723.0961,235.392,262.8045,237.876084263,2.4840842627,BC2,100.0,100.0,3.00377636457,300.377636457,300.377636457
299,2612603.2249,1268720.4923,235.242,262.8045,237.876084263,2.6340842627,BC2,100.0,100.0,3.00373978578,300.373978578,300.373978578
300,2612604.715,1268717.8886,235.091,262.7668,237.876084263,2.7850842627,BC2,100.0,100.0,3.00377636481,300.377636481,300.377636481
301,2612606.2051,1268715.2848,234.941,263.018,237.889746417,2.94874641676,BC2,100.0,100.0,6.00741643819,600.741643819,600.741643819
302,2612609.1852,1268710.0773,234.641,262.7613,237.889746417,3.24874641676,BC2,100.0,100.0,3.00377636457,300.377636457,300.377636457
303,2612610.6753,1268707.4735,234.491,262.8018,237.889746417,3.39874641676,BC2,100.0,100.0,3.00377636501,300.377636501,300.377636501
304,2612612.1654,1268704.8697,234.341,262.7202,238.0,3.659,BC2,100.0,100.0,6.00746604575,600.746604575,600.746604575
305,2612615.1456,1268699.6622,234.041,262.8064,238.0,3.959,BC2,100.0,100.0,3.00377636481,300.377636481,300.377636481
306,2612616.6357,1268697.0584,233.891,262.8064,238.0,4.109,BC2,100.0,100.0,3.00377636481,300.377636481,300.377636481
307,2612618.1258,1268694.4546,233.741,262.6923,238.0,4.259,BC2,100.0,100.0,3.00368968115,300.368968115,300.368968115
308,2612619.6159,1268691.8509,233.591,262.6923,238.0,4.409,BC2,100.0,100.0,3.00377636481,300.377636481,300.377636481
309,2612621.106,1268689.2471,233.441,262.7547,238.0,4.559,BC2,100.0,100.0,3.00382646798,300.382646798,300.382646798
310,2612622.5961,1268686.6433,233.29,262.7547,238.0,4.71,BC2,100.0,100.0,3.00368968092,300.368968092,300.368968092
311,2612624.0862,1268684.0396,233.14,262.7132,238.0,4.86,BC2,100.0,100.0,3.00377636481,300.377636481,300.377636481
312,2612625.5763,1268681.4358,232.99,262.68,238.0,5.01,BC2,100.0,100.0,3.00377636501,300.377636501,300.377636501
313,2612627.0664,1268678.832,232.84,262.7687,238.0,5.16,BC2,100.0,100.0,3.00368968095,300.368968095,300.368968095
314,2612628.5565,1268676.2283,232.69,262.7687,238.0,5.31,BC2,100.0,100.0,3.00377636501,300.377636501,300.377636501
315,2612630.0466,1268673.6245,232.54,262.8799,238.0,5.46,BC2,100.0,100.0,3.00377636481,300.377636481,300.377636481
316,2612631.5367,1268671.0207,232.39,262.8799,238.0,5.61,BC2,100.0,100.0,6.00746604575,600.746604575,600.746604575
317,2612634.5169,1268665.8132,232.09,262.791,238.134879957,6.04487995684,BC2,100.0,100.0,6.00746604552,600.746604552,600.746604552
318,2612637.4971,1268660.6057,231.79,262.8113,238.134879957,6.34487995684,BC2,100.0,100.0,3.00377636481,300.377636481,300.377636481
319,2612638.9872,1268658.0019,231.64,262.3998,238.134879957,6.49487995684,BC2,100.0,100.0,3.00382646798,300.382646798,300.382646798
320,2612640.4773,1268655.3981,231.489,262.9533,238.134879957,6.64587995684,BC2,100.0,100.0,3.00368968115,300.368968115,300.368968115
321,2612641.9674,1268652.7944,231.339,262.8039,238.142857143,6.80385714286,BC2,100.0,100.0,3.00377636481,300.377636481,300.377636481
322,2612643.4575,1268650.1906,231.189,262.8039,238.142857143,6.95385714286,BC2,100.0,100.0,3.00377636501,300.377636501,300.377636501
323,2612644.9476,1268647.5868,231.039,262.5259,238.142857143,7.10385714286,BC2,100.0,100.0,3.00368968095,300.368968095,300.368968095
324,2612646.4377,1268644.9831,230.889,262.5532,238.142857143,7.25385714286,BC2,100.0,100.0,3.00377636501,300.377636501,300.377636501
325,2612647.9278,1268642.3793,230.739,262.5532,238.142857143,7.40385714286,BC2,100.0,100.0,3.00377636457,300.377636457,300.377636457
326,2612649.4179,1268639.7755,230.589,262.3399,238.142857143,7.55385714286,BC2,100.0,100.0,6.00746604575,600.746604575,600.746604575
327,2612652.3981,1268634.568,230.289,262.8513,238.142857143,7.85385714286,BC2,100.0,100.0,3.00377636481,300.377636481,300.377636481
328,2612653.8882,1268631.9642,230.139,262.8513,238.325600216,8.18660021581,BC3,100.0,100.0,3.00377636501,300.377636501,300.377636501
329,2612655.3783,1268629.3604,229.989,262.9792,238.325600216,8.33660021581,BC3,100.0,100.0,3.00368968095,300.368968095,300.368968095
330,2612656.8684,1268626.7567,229.839,262.9792,238.325600216,8.48660021581,BC3,100.0,100.0,3.00382646798,300.382646798,300.382646798
331,2612658.3585,1268624.1529,229.688,262.8658,238.325600216,8.63760021581,BC3,100.0,100.0,3.00377636501,300.377636501,300.377636501
332,2612659.8486,1268621.5491,229.538,262.8658,238.325600216,8.78760021581,BC3,100.0,100.0,3.00368968095,300.368968095,300.368968095
333,2612661.3387,1268618.9454,229.388,262.9876,238.325600216,8.93760021581,BC3,100.0,100.0,3.00377636478,300.377636478,300.377636478
334,2612662.8288,1268616.3416,229.238,262.9876,238.325600216,9.08760021581,BC3,100.0,100.0,3.00377636481,300.377636481,300.377636481
335,2612664.3189,1268613.7378,229.088,262.899,238.325600216,9.23760021581,BC3,100.0,100.0,3.00368968115,300.368968115,300.368968115
336,2612665.809,1268611.1341,228.938,263.1153,238.390499862,9.45249986192,BC3,100.0,100.0,3.00377636481,300.377636481,300.377636481
337,2612667.2991,1268608.5303,228.788,263.0352,238.390499862,9.60249986192,BC3,100.0,100.0,3.00377636481,300.377636481,300.377636481
338,2612668.7892,1268605.9265,228.638,263.0352,238.390499862,9.75249986192,BC3,100.0,100.0,3.00368968115,300.368968115,300.368968115
339,2612670.2793,1268603.3228,228.488,263.091,238.390499862,9.90249986192,BC3,100.0,100.0,3.00377636481,300.377636481,300.377636481
340,2612671.7694,1268600.719,228.338,263.091,238.390499862,10.0524998619,BC3,100.0,100.0,3.00377636501,300.377636501,300.377636501
341,2612673.2595,1268598.1152,228.188,263.0636,238.390499862,10.2024998619,BC3,100.0,100.0,3.00373978557,300.373978557,300.373978557
342,2612674.7496,1268595.5115,228.037,263.0636,238.528583264,10.4915832643,BC3,100.0,100.0,3.00377636457,300.377636457,300.377636457
343,2612676.2397,1268592.9077,227.887,263.0849,238.528583264,10.6415832643,BC3,100.0,100.0,3.00377636501,300.377636501,300.377636501
344,2612677.7298,1268590.3039,227.737,263.0849,238.6,10.863,BC3,100.0,100.0,3.00368968095,300.368968095,300.368968095
345,2612679.2199,1268587.7002,227.587,263.0054,238.6,11.013,BC3,100.0,100.0,0.115223348285,11.5223348285,11.5223348285
346,2612679.277,1268587.6003,227.581,263.0054,238.6,11.019,BC3,100.0,100.0,2.88850362838,288.850362838,288.850362838
347,2612680.71,1268585.0964,227.438,263.1968,238.6,11.162,BC3,100.0,100.0,3.00372659371,300.372659371,300.372659371
348,2612682.2001,1268582.4926,227.289,263.0381,238.6,11.311,BC3,100.0,100.0,3.0035904682,300.35904682,300.35904682
349,2612683.6902,1268579.8889,227.141,262.9917,238.6,11.459,BC3,100.0,100.0,3.00362804784,300.362804784,300.362804784
350,2612685.1803,1268577.2851,226.994,263.1348,238.6,11.606,BC3,100.0,100.0,3.0035792731,300.35792731,300.35792731
351,2612686.6704,1268574.6813,226.848,263.0796,238.6,11.752,BC3,100.0,100.0,3.00344413976,300.344413976,300.344413976
352,2612688.1605,1268572.0776,226.703,263.0796,238.6,11.897,BC3,100.0,100.0,3.00348271984,300.348271984,300.348271984
353,2612689.6506,1268569.4738,226.559,263.1461,238.684691745,12.125691745,BC3,100.0,100.0,3.00348272007,300.348272007,300.348272007
354,2612691.1407,1268566.87,226.415,263.158,238.684691745,12.269691745,BC3,100.0,100.0,3.00325118682,300.325118682,300.325118682
355,2612692.6307,1268564.2663,226.273,263.0902,238.684691745,12.411691745,BC3,100.0,100.0,3.00338749577,300.338749577,300.338749577
356,2612694.1208,1268561.6625,226.131,263.0902,238.684691745,12.553691745,BC3,100.0,100.0,3.00329360053,300.329360053,300.329360053
357,2612695.6109,1268559.0587,225.991,263.1824,238.8,12.809,BC3,100.0,100.0,3.0032936001,300.32936001,300.32936001
358,2612697.101,1268556.4549,225.851,263.1824,238.8,12.949,BC3,100.0,100.0,3.00316045203,300.316045203,300.316045203
359,2612698.5911,1268553.8512,225.712,263.0327,238.8,13.088,BC3,100.0,100.0,3.00320103386,300.320103386,300.320103386
360,2612700.0812,1268551.2474,225.574,263.2141,238.8,13.226,BC3,100.0,100.0,3.00315524903,300.315524903,300.315524903
