easting,northing,site_name,tmp1520856868982
2612693.364,1268482.454,,258.1817
2612694.79,1268479.962,,258.1721
2612696.28,1268477.358,,258.628
2612697.77,1268474.754,,258.3962
2612699.26,1268472.151,,258.3962
2612700.75,1268469.547,,258.6424
2612702.24,1268466.943,,258.6424
2612703.731,1268464.34,,258.1783
2612705.221,1268461.736,,258.7467
2612706.711,1268459.132,,258.343
2612708.201,1268456.528,,258.343
2612709.691,1268453.924,,257.9394
2612711.181,1268451.321,,258.5683
2612712.671,1268448.717,,258.248
2612714.161,1268446.113,,258.248
2612715.651,1268443.509,,258.1339
2612717.142,1268440.906,,258.1339
2612718.632,1268438.302,,257.8264
2612720.122,1268435.698,,257.9375
2612721.612,1268433.094,,257.9258
2612723.102,1268430.49,,257.9258
2612724.592,1268427.887,,257.7997
2612726.082,1268425.283,,257.7934
2612727.572,1268422.679,,257.7282
2612729.062,1268420.075,,257.7282
2612730.552,1268417.472,,257.6521
2612732.042,1268414.868,,257.3108
2612733.532,1268412.264,,257.3108
2612735.023,1268409.66,,257.3263
2612736.513,1268407.056,,257.3263
2612738.003,1268404.453,,256.8506
2612739.493,1268401.849,,256.8506
2612740.983,1268399.245,,257.2098
2612742.473,1268396.641,,257.2098
2612743.963,1268394.038,,255.6246
2612745.453,1268391.434,,257.5648
2612746.943,1268388.83,,256.7953
2612748.433,1268386.226,,256.7953
2612749.924,1268383.622,,256.6083
2612751.414,1268381.019,,256.3939
2612752.904,1268378.415,,256.3126
2612754.394,1268375.811,,256.3126
2612755.884,1268373.207,,256.3487
2612757.374,1268370.604,,256.3487
2612758.864,1268368,,256.3278
2612760.354,1268365.396,,256.57
2612761.844,1268362.792,,256.7241
2612763.334,1268360.189,,256.7241
2612764.824,1268357.585,,254.8999
2612766.314,1268354.981,,256.9572
2612767.805,1268352.377,,256.9572
2612769.295,1268349.774,,256.9742
2612770.785,1268347.17,,256.9864
2612772.275,1268344.566,,256.7455
2612773.765,1268341.962,,256.7455
2612775.255,1268339.358,,256.9533
2612776.745,1268336.755,,256.9533
2612778.235,1268334.151,,256.8268
2612779.725,1268331.547,,256.8268
2612781.215,1268328.943,,256.8389
2612782.706,1268326.34,,256.8389
2612784.196,1268323.736,,256.8206
2612785.686,1268321.132,,256.9322
2612787.176,1268318.528,,256.8427
2612788.666,1268315.924,,256.8427
2612790.156,1268313.321,,256.9592
2612791.646,1268310.717,,256.9592
2612793.136,1268308.113,,256.8852
2612794.626,1268305.509,,256.8852
2612796.116,1268302.906,,256.9183
2612797.606,1268300.302,,256.9183
2612799.096,1268297.698,,256.9281
2612800.587,1268295.094,,257.2248
2612802.077,1268292.49,,256.8421
2612803.567,1268289.887,,256.9685
2612805.057,1268287.283,,257.1506
2612806.547,1268284.679,,256.8662
2612808.037,1268282.075,,256.8662
