,Easting,Northing,Elevation,DTM,Rocksurface,delta_rocksurface_tunnelaxis,BoreClass
1386,2614685.8667,1266427.432,263.786,267.3625,243.325600216,-20.4603997842,BC1
1387,2614685.5495,1266424.4488,263.926,267.5805,243.325600216,-20.6003997842,BC1
1388,2614685.227,1266421.4662,264.065,267.5805,243.325600216,-20.7393997842,BC1
1389,2614684.8989,1266418.4842,264.202,266.9708,243.325600216,-20.8763997842,BC1
1390,2614684.5651,1266415.5028,264.337,266.9708,243.325600216,-21.0113997842,BC1
1391,2614684.2256,1266412.5221,264.47,267.0397,243.325600216,-21.1443997842,BC1
1392,2614683.88,1266409.5421,264.602,267.0725,243.325600216,-21.2763997842,BC1
1393,2614683.5282,1266406.5628,264.732,267.0725,243.546940083,-21.1850599167,BC1
1394,2614683.1701,1266403.5842,264.86,267.0481,243.546940083,-21.3130599167,BC1
1395,2614682.8055,1266400.6065,264.986,267.0481,243.546940083,-21.4390599167,BC1
1396,2614682.4342,1266397.6295,265.111,267.2787,243.546940083,-21.5640599167,BC1
1397,2614682.0561,1266394.6535,265.233,267.3052,243.546940083,-21.6860599167,BC1
1398,2614681.6709,1266391.6783,265.354,267.3052,243.546940083,-21.8070599167,BC1
1399,2614681.2786,1266388.7041,265.473,267.3554,243.546940083,-21.9260599167,BC1
1400,2614681.0266,1266386.8228,265.548,267.3554,243.674399784,-21.8736002158,BC1
1401,2614680.879,1266385.7309,265.591,267.3554,243.674399784,-21.9166002158,BC1
1402,2614680.4719,1266382.7587,265.707,267.7145,243.674399784,-22.0326002158,BC1
1403,2614680.0574,1266379.7874,265.82,268.0931,243.674399784,-22.1456002158,BC1
1404,2614679.6355,1266376.8173,265.933,267.333,243.674399784,-22.2586002158,BC1
1405,2614679.2062,1266373.8482,266.043,267.3729,243.674399784,-22.3686002158,BC1
1406,2614678.7694,1266370.8801,266.152,267.3729,243.674399784,-22.4776002158,BC1
1407,2614678.3252,1266367.9132,266.258,267.5622,243.674399784,-22.5836002158,BC1
1408,2614677.8735,1266364.9474,266.363,274.6102,243.779544746,-22.5834552541,BC1
1409,2614677.4145,1266361.9827,266.467,274.6102,243.779544746,-22.6874552541,BC1
1410,2614676.4741,1266356.0569,266.668,274.7914,243.779544746,-22.8884552541,BC1
1411,2614675.9928,1266353.0957,266.766,274.775,243.779544746,-22.9864552541,BC1
1412,2614675.5042,1266350.1358,266.862,274.775,243.779544746,-23.0824552541,BC1
1413,2614675.0081,1266347.1771,266.956,274.7712,243.779544746,-23.1764552541,BC1
1414,2614674.5046,1266344.2196,267.049,274.691,243.857142857,-23.1918571429,BC1
1415,2614673.9937,1266341.2635,267.14,274.691,243.857142857,-23.2828571429,BC1
1416,2614673.4754,1266338.3086,267.229,267.6861,243.857142857,-23.3718571429,BC1
1417,2614672.9497,1266335.355,267.316,267.6861,243.857142857,-23.4588571429,BC1
1418,2614672.4166,1266332.4027,267.402,267.844,243.857142857,-23.5448571429,BC1
1419,2614671.8762,1266329.4518,267.486,268.04,243.857142857,-23.6288571429,BC1
1420,2614671.3283,1266326.5023,267.568,268.04,243.857142857,-23.7108571429,BC1
1421,2614670.7731,1266323.5541,267.648,268.1814,244.0,-23.648,BC1
1422,2614670.2106,1266320.6073,267.726,268.1814,244.0,-23.726,BC1
1423,2614669.6406,1266317.662,267.803,267.9163,244.0,-23.803,BC1
1424,2614668.4786,1266311.7756,267.951,267.9572,244.333333333,-23.6176666667,BC1
1425,2614667.8865,1266308.8346,268.023,268.0876,244.333333333,-23.6896666667,BC1
1426,2614667.2871,1266305.8951,268.092,268.0876,244.333333333,-23.7586666667,BC1
1427,2614666.6804,1266302.957,268.16,268.3059,244.666666667,-23.4933333333,BC1
1428,2614666.0663,1266300.0206,268.226,268.3059,244.666666667,-23.5593333333,BC1
1429,2614665.4449,1266297.0856,268.29,268.95,244.666666667,-23.6233333333,BC1
1430,2614664.8161,1266294.1523,268.353,268.1612,244.666666667,-23.6863333333,BC1
1431,2614664.1799,1266291.2205,268.414,268.1612,244.666666667,-23.7473333333,BC1
1432,2614663.5365,1266288.2903,268.473,268.2336,244.666666667,-23.8063333333,BC1
1433,2614662.8857,1266285.3618,268.53,268.2336,244.666666667,-23.8633333333,BC1
1434,2614662.2276,1266282.4348,268.585,268.3232,245.0,-23.585,BC1
1435,2614661.5622,1266279.5096,268.639,268.6075,245.0,-23.639,BC1
1436,2614660.8894,1266276.586,268.691,268.6075,245.0,-23.691,BC1
1437,2614660.2094,1266273.6641,268.741,269.5364,245.0,-23.741,BC1
1438,2614659.522,1266270.7439,268.789,268.3535,245.0,-23.789,BC1
1439,2614658.8273,1266267.8254,268.836,268.4533,245.0,-23.836,BC1
1440,2614658.1254,1266264.9087,268.881,268.6119,245.0,-23.881,BC1
1441,2614657.4161,1266261.9937,268.924,268.6119,245.5,-23.424,BC1
1442,2614656.6996,1266259.0806,268.965,268.9798,245.5,-23.465,BC1
1443,2614655.9757,1266256.1692,269.005,268.9798,245.5,-23.505,BC1
1444,2614655.2446,1266253.2597,269.042,269.6414,245.5,-23.542,BC1
1445,2614654.5062,1266250.352,269.078,268.6071,245.5,-23.578,BC1
1446,2614653.7605,1266247.4461,269.112,268.7331,245.5,-23.612,BC1
1447,2614653.0076,1266244.5421,269.145,268.8231,245.5,-23.645,BC1
1448,2614652.2474,1266241.64,269.176,268.8231,246.0,-23.176,BC1
1449,2614651.48,1266238.7399,269.204,269.2726,246.0,-23.204,BC1
1450,2614650.7052,1266235.8416,269.232,269.2726,246.0,-23.232,BC1
1451,2614649.9233,1266232.9453,269.257,268.7924,246.0,-23.257,BC1
1452,2614649.1341,1266230.051,269.28,268.7924,246.0,-23.28,BC1
1453,2614648.3376,1266227.1586,269.302,268.9684,247.0,-22.302,BC1
1454,2614647.534,1266224.2683,269.322,269.2166,247.0,-22.322,BC1
1455,2614647.3492,1266223.6078,269.327,269.2166,247.0,-22.327,BC1
1456,2614646.7232,1266221.3802,269.34,269.2166,247.0,-22.34,BC1
1457,2614645.9052,1266218.4939,269.357,269.464,248.0,-21.357,BC1
1458,2614645.0802,1266215.6096,269.372,269.464,248.0,-21.372,BC1
1459,2614644.2484,1266212.7272,269.385,269.0785,248.0,-21.385,BC1
1460,2614643.4099,1266209.8468,269.396,269.2322,248.0,-21.396,BC1
1461,2614642.5649,1266206.9682,269.405,269.2322,248.0,-21.405,BC1
1462,2614642.2041,1266205.7464,269.409,269.2322,248.0,-21.409,BC1
1463,2614642.1743,1266205.6457,269.409,269.2322,248.0,-21.409,BC1
1464,2614641.7135,1266204.0916,269.413,269.3416,248.0,-21.413,BC1
1465,2614640.8558,1266201.2168,269.42,269.3416,248.0,-21.42,BC1
1466,2614639.992,1266198.3438,269.427,269.1767,249.0,-20.427,BC1
1467,2614639.1223,1266195.4727,269.434,269.1767,249.0,-20.434,BC1
1468,2614638.2468,1266192.6033,269.44,269.3263,249.0,-20.44,BC1
1469,2614637.3655,1266189.7356,269.446,269.4029,249.0,-20.446,BC1
1470,2614636.4788,1266186.8697,269.451,269.4029,249.0,-20.451,BC1
1471,2614635.5866,1266184.0054,269.456,269.4105,249.0,-20.456,BC1
1472,2614634.6892,1266181.1428,269.46,269.3022,249.0,-20.46,BC1
1473,2614633.7867,1266178.2818,269.464,269.3582,251.0,-18.464,BC1
1474,2614632.8792,1266175.4223,269.468,269.3582,251.0,-18.468,BC1
1475,2614631.9669,1266172.5644,269.471,269.5274,251.0,-18.471,BC1
1476,2614630.1284,1266166.853,269.477,269.4974,251.0,-18.477,BC1
1477,2614629.2025,1266163.9995,269.479,269.5389,251.0,-18.479,BC1
1478,2614628.2723,1266161.1473,269.481,269.5389,251.0,-18.481,BC1
1479,2614627.3379,1266158.2965,269.482,269.6509,253.0,-16.482,BC1
1480,2614626.3996,1266155.447,269.483,269.6509,253.0,-16.483,BC1
1481,2614625.4575,1266152.5988,269.483,269.7584,253.0,-16.483,BC1
1482,2614624.5116,1266149.7518,269.483,269.6412,253.0,-16.483,BC1
1483,2614623.5622,1266146.906,269.483,269.6412,253.0,-16.483,BC1
1484,2614622.6094,1266144.0614,269.482,269.7696,253.0,-16.482,BC1
1485,2614621.6533,1266141.2178,269.481,269.7696,253.0,-16.481,BC1
1486,2614620.6941,1266138.3753,269.48,269.8082,253.0,-16.48,BC1
1487,2614619.7318,1266135.5338,269.478,269.7659,254.0,-15.478,BC1
1488,2614618.7667,1266132.6933,269.475,269.8412,254.0,-15.475,BC1
1489,2614617.7988,1266129.8537,269.473,269.9177,254.0,-15.473,BC1
1490,2614616.8284,1266127.015,269.469,269.9177,254.0,-15.469,BC1
1491,2614615.8555,1266124.1771,269.466,269.9387,254.0,-15.466,BC1
1492,2614614.8803,1266121.34,269.462,269.8532,254.0,-15.462,BC1
1493,2614613.9029,1266118.5037,269.458,269.8396,254.0,-15.458,BC1
1494,2614612.9235,1266115.6681,269.453,269.8396,255.0,-14.453,BC1
1495,2614611.9422,1266112.8331,269.448,269.9727,255.0,-14.448,BC1
1496,2614610.9592,1266109.9988,269.442,269.9955,255.0,-14.442,BC1
1497,2614609.9745,1266107.165,269.436,269.9194,255.0,-14.436,BC1
1498,2614608.9883,1266104.3317,269.43,269.9859,255.0,-14.43,BC1
1499,2614608.0008,1266101.4989,269.423,269.9859,255.0,-14.423,BC1
1500,2614607.0121,1266098.6665,269.416,270.0679,255.0,-14.416,BC1
1501,2614606.0223,1266095.8345,269.408,270.0679,256.0,-13.408,BC1
1502,2614605.0316,1266093.0028,269.4,270.0879,256.0,-13.4,BC1
1503,2614604.0401,1266090.1714,269.392,269.9131,256.0,-13.392,BC1
1504,2614603.0479,1266087.3402,269.383,270.0223,256.0,-13.383,BC1
1505,2614602.0552,1266084.5092,269.374,270.0794,256.0,-13.374,BC1
1506,2614601.0621,1266081.6783,269.364,270.0794,256.0,-13.364,BC1
1507,2614600.0688,1266078.8475,269.354,270.1093,256.0,-13.354,BC1
1508,2614599.2877,1266076.6217,269.346,269.9796,256.0,-13.346,BC1
1509,2614599.0754,1266076.0168,269.344,269.9796,256.0,-13.344,BC1
1510,2614598.0819,1266073.1861,269.333,270.1031,256.292911541,-13.0400884593,BC1
1511,2614597.8848,1266072.6244,269.331,270.1031,256.292911541,-13.0380884593,BC1
1512,2614597.0885,1266070.3553,269.322,270.1031,256.292911541,-13.0290884593,BC1
1513,2614596.0951,1266067.5246,269.31,270.0491,256.292911541,-13.0170884593,BC1
1514,2614595.1016,1266064.6938,269.298,270.0807,256.292911541,-13.0050884593,BC1
1515,2614594.1082,1266061.8631,269.286,270.0372,256.292911541,-12.9930884593,BC1
1516,2614593.1147,1266059.0324,269.273,270.0005,256.292911541,-12.9800884593,BC1
1517,2614592.1213,1266056.2016,269.26,270.0005,256.292911541,-12.9670884593,BC1
1518,2614591.1278,1266053.3709,269.246,270.0828,256.333333333,-12.9126666667,BC1
1519,2614590.1344,1266050.5402,269.232,270.0828,256.333333333,-12.8986666667,BC1
1520,2614589.141,1266047.7094,269.218,269.9628,256.333333333,-12.8846666667,BC1
1521,2614588.1475,1266044.8787,269.203,269.9724,256.333333333,-12.8696666667,BC1
1522,2614587.1541,1266042.0479,269.188,269.9724,256.333333333,-12.8546666667,BC1
1523,2614586.1606,1266039.2172,269.172,270.0327,256.333333333,-12.8386666667,BC1
1524,2614585.1672,1266036.3865,269.156,270.0327,256.666666667,-12.4893333333,BC1
1525,2614584.1738,1266033.5557,269.14,269.901,256.5,-12.64,BC1
1526,2614583.1803,1266030.725,269.123,269.901,256.5,-12.623,BC1
1527,2614582.1869,1266027.8943,269.106,270.0154,256.5,-12.606,BC1
1528,2614581.1934,1266025.0635,269.088,270.0154,256.5,-12.588,BC1
1529,2614580.2,1266022.2328,269.07,269.9168,256.5,-12.57,BC1
1530,2614579.2066,1266019.402,269.051,269.7921,256.5,-12.551,BC1
1531,2614578.2131,1266016.5713,269.033,269.7921,256.5,-12.533,BC1
1532,2614577.2197,1266013.7406,269.013,269.8804,256.5,-12.513,BC1
1533,2614576.2262,1266010.9098,268.994,269.8804,256.0,-12.994,BC1
1534,2614575.2328,1266008.0791,268.974,269.9128,256.0,-12.974,BC1
1535,2614574.2394,1266005.2484,268.953,269.7603,256.0,-12.953,BC1
1536,2614573.2459,1266002.4176,268.932,269.7228,256.0,-12.932,BC1
1537,2614572.2525,1265999.5869,268.911,269.7057,256.0,-12.911,BC1
1538,2614571.259,1265996.7561,268.889,269.7057,256.0,-12.889,BC1
1539,2614570.2656,1265993.9254,268.867,269.7682,256.0,-12.867,BC1
1540,2614569.2722,1265991.0947,268.845,269.6732,256.0,-12.845,BC1
1541,2614568.2787,1265988.2639,268.822,269.6079,256.0,-12.822,BC1
1542,2614567.2853,1265985.4332,268.798,269.6079,256.0,-12.798,BC1
1543,2614566.2918,1265982.6025,268.775,269.6148,256.0,-12.775,BC1
1544,2614565.2984,1265979.7717,268.751,269.6337,256.5,-12.251,BC1
1545,2614563.3115,1265974.1102,268.701,269.566,256.5,-12.201,BC1
1546,2614562.3181,1265971.2795,268.676,269.566,256.0,-12.676,BC1
1547,2614561.3246,1265968.4488,268.65,269.5902,256.0,-12.65,BC1
1548,2614560.3312,1265965.618,268.624,269.5902,256.0,-12.624,BC1
1549,2614559.3377,1265962.7873,268.598,269.381,256.0,-12.598,BC1
1550,2614558.633,1265960.7791,268.579,269.381,256.0,-12.579,BC1
1551,2614558.633,1265960.7791,268.579,269.381,256.0,-12.579,BC1
1552,2614558.633,1265960.7791,268.579,269.381,256.0,-12.579,BC1
1553,2614558.633,1265960.7791,268.579,269.381,256.0,-12.579,BC1
1554,2614558.633,1265960.7791,268.525,269.381,256.0,-12.525,BC1
1555,2614558.633,1265960.7791,268.525,269.381,256.0,-12.525,BC1
1556,2614558.633,1265960.7791,268.525,269.381,256.0,-12.525,BC1
1557,2614558.633,1265960.7791,268.525,269.381,256.0,-12.525,BC1
