	Xcoord	Ycoord	Zcoord	Felstiefe	DTM	Felsoberflache	delta_ZCoordFelstiefe
1039	2614238.3077	1267337.9934	225.177	16.67431	257.248	240.594247682	208.50269
1040	2614238.7407	1267337.7411	225.187	16.67431	257.248	240.594247682	208.51269
1041	2614239.1736	1267337.4886	225.196	16.67431	257.248	240.594247682	208.52169
1042	2614239.6064	1267337.2359	225.206	16.67431	257.248	240.594247682	208.53169
1043	2614240.0391	1267336.9831	225.215	16.67431	257.2464	240.594247682	208.54069
1044	2614240.4717	1267336.7301	225.225	16.67431	257.2464	240.594247682	208.55069
1045	2614240.9042	1267336.4769	225.234	16.67431	257.2464	240.594247682	208.55969
1046	2614241.3366	1267336.2235	225.244	16.67431	257.2464	240.594247682	208.56969
1047	2614241.7689	1267335.97	225.253	16.67431	257.2464	240.594247682	208.57869
1048	2614242.2011	1267335.7162	225.263	16.67431	257.2464	240.594247682	208.58869
1049	2614242.6332	1267335.4623	225.272	16.67431	257.2464	240.594247682	208.59769
1050	2614243.0651	1267335.2082	225.282	16.67431	257.2464	240.594247682	208.60769
1051	2614243.497	1267334.9539	225.291	16.67431	257.2688	240.594247682	208.61669
1052	2614243.9287	1267334.6995	225.301	16.67431	257.2688	240.594247682	208.62669
1053	2614244.3604	1267334.4448	225.31	16.67431	257.2688	240.594247682	208.63569
1054	2614244.7919	1267334.19	225.32	16.67431	257.2688	240.594247682	208.64569
1055	2614245.2233	1267333.935	225.329	16.67431	257.2547	240.594247682	208.65469
1056	2614245.6546	1267333.6798	225.339	16.67431	257.2547	240.594247682	208.66469
1057	2614246.0858	1267333.4244	225.348	16.67431	257.2547	240.594247682	208.67369
1058	2614246.5169	1267333.1688	225.358	16.67431	257.2547	240.594247682	208.68369
1059	2614246.9479	1267332.913	225.367	16.67431	257.2547	240.594247682	208.69269
1060	2614247.3788	1267332.6571	225.377	16.67431	257.2547	240.594247682	208.70269
1061	2614247.8095	1267332.4009	225.387	16.67431	257.2547	240.594247682	208.71269
1062	2614248.2402	1267332.1446	225.396	16.67431	257.2547	240.594247682	208.72169
1063	2614248.6707	1267331.8881	225.406	16.67431	257.2547	240.594247682	208.73169
1064	2614249.1011	1267331.6313	225.415	16.67431	257.2547	240.594247682	208.74069
1065	2614249.5314	1267331.3744	225.425	16.67431	257.2547	240.594247682	208.75069
1066	2614249.9616	1267331.1173	225.434	16.67431	257.2547	240.594247682	208.75969
1067	2614250.3917	1267330.86	225.444	16.67431	257.2856	240.594247682	208.76969
1068	2614250.8216	1267330.6025	225.453	16.67431	257.2856	240.594247682	208.77869
1069	2614251.2515	1267330.3449	225.463	16.67431	257.2856	240.594247682	208.78869
1070	2614251.6812	1267330.087	225.472	16.67431	257.2856	240.594247682	208.79769
1071	2614252.1108	1267329.8289	225.482	16.67431	257.2262	240.594247682	208.80769
1072	2614252.5403	1267329.5706	225.491	16.67431	257.2262	240.594247682	208.81669
1073	2614252.9696	1267329.3122	225.501	16.67431	257.2262	240.594247682	208.82669
1074	2614253.3989	1267329.0535	225.51	16.67431	257.2262	240.594247682	208.83569
1075	2614253.828	1267328.7946	225.52	16.24558	257.2262	240.713097219	209.27442
1076	2614254.6859	1267328.2763	225.539	16.24558	257.2262	240.713097219	209.29342
1077	2614255.1147	1267328.0169	225.548	16.24558	257.2552	240.713097219	209.30242
1078	2614255.5433	1267327.7572	225.558	16.24558	257.2552	240.713097219	209.31242
1079	2614255.9718	1267327.4973	225.567	16.24558	257.2552	240.713097219	209.32142
1080	2614256.4002	1267327.2373	225.577	16.24558	257.2552	240.713097219	209.33142
1081	2614256.8285	1267326.977	225.586	16.24558	257.2552	240.713097219	209.34042
1082	2614257.2567	1267326.7165	225.596	16.24558	257.2552	240.713097219	209.35042
1083	2614257.6847	1267326.4559	225.606	16.24558	257.2552	240.713097219	209.36042
1084	2614258.1126	1267326.195	225.615	16.24558	257.2552	240.713097219	209.36942
1085	2614258.5404	1267325.9339	225.625	16.24558	257.2552	240.713097219	209.37942
1086	2614259.3956	1267325.4111	225.644	16.24558	257.2552	240.713097219	209.39842
1087	2614260.2502	1267324.8875	225.663	16.24558	257.1932	240.713097219	209.41742
1088	2614260.6774	1267324.6254	225.672	16.24558	257.1932	240.713097219	209.42642
1089	2614261.1044	1267324.3631	225.682	16.24558	257.1932	240.713097219	209.43642
1090	2614261.5313	1267324.1005	225.691	16.24558	257.1932	240.713097219	209.44542
1091	2614490.8901	1267131.2964	235.643	20.54517	260.4359	240.0	215.09783
1092	2614491.2228	1267130.9202	235.669	20.54517	260.4359	240.0	215.12383
1093	2614491.5553	1267130.5439	235.694	20.54517	260.4359	240.0	215.14883
1094	2614491.8876	1267130.1673	235.719	20.54517	260.4359	240.0	215.17383
1095	2614492.2197	1267129.7906	235.744	20.54517	260.5203	240.0	215.19883
1096	2614492.5517	1267129.4138	235.769	20.54517	260.5203	240.0	215.22383
1097	2614493.5464	1267128.2822	235.844	20.54517	260.5203	240.0	215.29883
1098	2614493.8776	1267127.9047	235.869	20.54517	260.5203	240.0	215.32383
1099	2614494.2085	1267127.527	235.895	20.54517	260.5203	240.0	215.34983
1100	2614494.5393	1267127.1491	235.92	20.54517	260.5203	240.0	215.37483
1101	2614494.8699	1267126.7711	235.945	20.54517	260.5203	240.0	215.39983
1102	2614495.2003	1267126.3929	235.97	20.54517	260.4877	240.0	215.42483
1103	2614495.5306	1267126.0145	235.995	20.54517	260.4877	240.0	215.44983
1104	2614495.8606	1267125.636	236.02	20.54517	260.4877	240.0	215.47483
1105	2614496.1904	1267125.2573	236.045	20.54517	260.4877	240.0	215.49983
1106	2614496.52	1267124.8784	236.07	20.54517	260.5478	240.0	215.52483
1107	2614496.8494	1267124.4993	236.095	20.54517	260.5478	240.0	215.54983
1108	2614497.1786	1267124.12	236.12	20.54517	260.5478	240.0	215.57483
1109	2614497.5076	1267123.7406	236.146	20.54517	260.5478	240.0	215.60083
1110	2614497.8365	1267123.361	236.171	20.54517	260.5478	240.0	215.62583
1111	2614498.1651	1267122.9813	236.196	20.54517	260.5478	240.0	215.65083
1112	2614498.4935	1267122.6013	236.221	20.54517	260.5478	240.0	215.67583
1113	2614498.8217	1267122.2212	236.246	20.54517	260.5478	240.0	215.70083
1114	2614499.1497	1267121.8409	236.271	20.54517	260.5478	240.0	215.72583
1115	2614499.4774	1267121.4604	236.296	20.54517	260.5478	240.0	215.75083
1116	2614499.805	1267121.0798	236.321	20.54517	260.5478	240.0	215.77583
1117	2614500.1324	1267120.6989	236.346	20.54517	260.5512	240.0	215.80083
1118	2614500.4595	1267120.3179	236.372	20.54517	260.5512	240.0	215.82683
1119	2614500.7865	1267119.9367	236.397	20.54517	260.5782	240.0	215.85183
1120	2614501.1132	1267119.5553	236.422	20.54517	260.5782	240.0	215.87683
1121	2614501.4398	1267119.1738	236.447	20.54517	260.5782	240.0	215.90183
1122	2614502.0922	1267118.4101	236.497	20.54517	260.5782	240.0	215.95183
1123	2614502.4181	1267118.028	236.522	20.54517	260.5782	240.0	215.97683
1124	2614502.7437	1267117.6457	236.547	20.54517	260.5782	240.0	216.00183
1125	2614503.0692	1267117.2632	236.572	20.22645	260.5782	240.333333333	216.34555
1126	2614503.3944	1267116.8805	236.598	20.22645	260.5782	240.333333333	216.37155
1127	2614503.7194	1267116.4977	236.623	20.22645	260.5782	240.333333333	216.39655
1128	2614504.0442	1267116.1147	236.648	20.22645	260.5782	240.333333333	216.42155
1129	2614504.3688	1267115.7314	236.673	20.22645	260.5782	240.333333333	216.44655
1130	2614504.6931	1267115.348	236.698	20.22645	260.5782	240.333333333	216.47155
1131	2614505.0173	1267114.9644	236.723	20.61975	260.6042	240.0	216.10325
1132	2614505.3412	1267114.5807	236.748	20.61975	260.6042	240.0	216.12825
1133	2614505.6649	1267114.1967	236.773	20.61975	260.6042	240.0	216.15325
1134	2614505.9883	1267113.8125	236.798	20.61975	260.6042	240.0	216.17825
1135	2614506.3116	1267113.4282	236.824	20.61975	260.6042	240.0	216.20425
1136	2614506.6346	1267113.0436	236.849	20.61975	260.6042	240.0	216.22925
1137	2614506.9574	1267112.6589	236.874	20.61975	260.6042	240.0	216.25425
1138	2614507.2799	1267112.274	236.899	20.61975	260.6042	240.0	216.27925
1139	2614507.6022	1267111.8889	236.924	20.61975	260.6042	240.0	216.30425
1140	2614507.9243	1267111.5035	236.949	20.61975	260.6042	240.0	216.32925
1141	2614508.2462	1267111.118	236.974	20.61975	260.6042	240.0	216.35425
1142	2614508.5678	1267110.7323	236.999	20.61975	260.6042	240.0	216.37925
1143	2614508.8892	1267110.3465	237.024	20.61975	260.6042	240.0	216.40425
1144	2614509.2104	1267109.9604	237.05	20.61975	260.6147	240.0	216.43025
1145	2614509.5313	1267109.5741	237.075	20.61975	260.6147	240.0	216.45525
1146	2614509.852	1267109.1876	237.1	20.61975	260.6147	240.0	216.48025
1147	2614510.1725	1267108.8009	237.125	20.61975	260.6504	240.0	216.50525
1148	2614510.4927	1267108.4141	237.15	20.61975	260.6504	240.0	216.53025
1149	2614510.8127	1267108.027	237.175	20.61975	260.6504	240.0	216.55525
1150	2614511.1324	1267107.6398	237.2	20.61975	260.6504	240.0	216.58025
1151	2614696.3364	1266585.9648	256.049	22.12286	264.6189	242.0	233.92614
1152	2614696.3282	1266584.9633	256.097	22.12286	264.6474	242.0	233.97414
1153	2614696.3236	1266584.4626	256.121	22.12286	264.6474	242.0	233.99814
1154	2614696.3188	1266583.9619	256.146	22.12286	264.6474	242.0	234.02314
1155	2614696.3136	1266583.4612	256.17	22.12286	264.6474	242.0	234.04714
1156	2614696.3081	1266582.9605	256.194	22.12286	264.6474	242.0	234.07114
1157	2614696.3023	1266582.4598	256.219	22.12286	264.6474	242.0	234.09614
1158	2614696.2962	1266581.959	256.243	22.12286	264.6474	242.0	234.12014
1159	2614696.2898	1266581.4583	256.267	22.12286	264.6474	242.0	234.14414
1160	2614696.2831	1266580.9577	256.291	22.12286	264.6474	242.0	234.16814
1161	2614696.2762	1266580.457	256.316	22.12286	264.6474	242.0	234.19314
1162	2614696.2689	1266579.9563	256.34	22.12286	264.8163	242.0	234.21714
1163	2614696.2613	1266579.4556	256.364	22.12286	264.8163	242.0	234.24114
1164	2614696.2535	1266578.9549	256.389	22.12286	264.8163	242.0	234.26614
1165	2614696.2453	1266578.4542	256.413	22.12286	264.8163	242.0	234.29014
1166	2614696.2369	1266577.9536	256.437	22.12286	264.8163	242.0	234.31414
1167	2614696.2282	1266577.4529	256.461	22.12286	264.8163	242.0	234.33814
1168	2614696.2191	1266576.9523	256.486	22.12286	264.8163	242.0	234.36314
1169	2614696.2099	1266576.4516	256.51	22.12286	264.8163	242.0	234.38714
1170	2614696.2003	1266575.951	256.534	22.12286	264.8163	242.0	234.41114
1171	2614696.1904	1266575.4503	256.559	22.12286	264.8163	242.0	234.43614
1172	2614696.1803	1266574.9497	256.583	22.12286	265.0494	242.0	234.46014
1173	2614696.1699	1266574.449	256.607	22.65642	265.0494	242.166666667	233.95058
1174	2614696.1592	1266573.9484	256.631	22.65642	265.0494	242.166666667	233.97458
1175	2614696.1482	1266573.4478	256.656	22.65642	265.0494	242.166666667	233.99958
1176	2614696.137	1266572.9472	256.68	22.65642	265.0494	242.166666667	234.02358
1177	2614696.1254	1266572.4466	256.704	22.65642	265.0494	242.166666667	234.04758
1178	2614696.1136	1266571.946	256.729	22.65642	265.0494	242.166666667	234.07258
1179	2614696.1016	1266571.4454	256.753	22.65642	265.0494	242.166666667	234.09658
1180	2614696.0893	1266570.9448	256.777	22.65642	265.0494	242.166666667	234.12058
1181	2614696.0767	1266570.4442	256.801	22.65642	265.0494	242.166666667	234.14458
1182	2614696.0638	1266569.9436	256.826	22.65642	265.094	242.166666667	234.16958
1183	2614696.0507	1266569.4431	256.85	22.65642	265.094	242.166666667	234.19358
1184	2614696.0373	1266568.9425	256.874	22.65642	265.094	242.166666667	234.21758
1185	2614696.0236	1266568.442	256.899	22.65642	265.094	242.166666667	234.24258
1186	2614696.0097	1266567.9414	256.923	22.65642	265.094	242.166666667	234.26658
1187	2614695.9955	1266567.4409	256.947	22.65642	265.094	242.166666667	234.29058
1188	2614695.9811	1266566.9403	256.971	22.65642	265.094	242.166666667	234.31458
1189	2614695.9664	1266566.4398	256.996	22.65642	265.094	242.166666667	234.33958
1190	2614695.9515	1266565.9393	257.02	22.65642	265.094	242.166666667	234.36358
1191	2614695.9363	1266565.4388	257.044	22.65642	265.094	242.166666667	234.38758
1192	2614695.9208	1266564.9383	257.069	22.65642	265.1734	242.166666667	234.41258
1193	2614695.9051	1266564.4378	257.093	22.65642	265.1734	242.166666667	234.43658
1194	2614695.8892	1266563.9373	257.117	22.65642	265.1734	242.166666667	234.46058
1195	2614695.873	1266563.4368	257.141	22.65642	265.1734	242.166666667	234.48458
1196	2614695.8565	1266562.9364	257.166	22.65642	265.1734	242.166666667	234.50958
1197	2614695.8398	1266562.4359	257.19	22.65642	265.1734	242.166666667	234.53358
1198	2614695.8229	1266561.9354	257.214	22.65642	265.1734	242.166666667	234.55758
1199	2614695.8057	1266561.435	257.239	22.65642	265.1734	242.166666667	234.58258
1200	2614695.7883	1266560.9346	257.263	22.65642	265.1734	242.166666667	234.60658
1201	2614695.7707	1266560.4341	257.287	22.65642	265.1734	242.166666667	234.63058
1202	2614695.7528	1266559.9337	257.311	22.65642	265.2545	242.166666667	234.65458
1203	2614695.7346	1266559.4333	257.336	22.65642	265.2545	242.166666667	234.67958
1204	2614695.7163	1266558.9329	257.36	22.65642	265.2545	242.166666667	234.70358
1205	2614695.6977	1266558.4325	257.384	22.65642	265.2545	242.166666667	234.72758
1206	2614695.6788	1266557.9321	257.409	22.65642	265.2545	242.166666667	234.75258
1207	2614695.6598	1266557.4317	257.433	22.65642	265.2545	242.166666667	234.77658
1208	2614695.6405	1266556.9314	257.457	22.65642	265.2545	242.166666667	234.80058
1209	2614695.6012	1266555.9307	257.506	22.65642	265.2545	242.166666667	234.84958
1210	2614695.5812	1266555.4303	257.53	22.65642	265.2545	242.166666667	234.87358
1211	2614695.5406	1266554.4297	257.579	22.65642	265.5703	242.166666667	234.92258
1212	2614695.52	1266553.9294	257.603	22.65642	265.5703	242.166666667	234.94658
1213	2614695.4991	1266553.4291	257.627	22.90022	265.5703	242.2	234.72678
1214	2614695.478	1266552.9288	257.651	22.90022	265.5703	242.2	234.75078
1215	2614695.4567	1266552.4285	257.676	22.90022	265.5703	242.2	234.77578
1216	2614695.4352	1266551.9282	257.7	22.90022	265.5703	242.2	234.79978
1217	2614695.4135	1266551.4279	257.724	22.90022	265.5703	242.2	234.82378
1218	2614695.3915	1266550.9277	257.749	22.90022	265.5703	242.2	234.84878
1219	2614695.3694	1266550.4274	257.773	22.90022	265.5703	242.2	234.87278
1220	2614695.347	1266549.9272	257.797	22.90022	265.0663	242.2	234.89678
1221	2614695.3244	1266549.4269	257.821	22.90022	265.0663	242.2	234.92078
1222	2614695.3016	1266548.9267	257.846	22.90022	265.0663	242.2	234.94578
1223	2614695.2787	1266548.4265	257.87	22.90022	265.0663	242.2	234.96978
1224	2614695.2555	1266547.9263	257.894	22.90022	265.0663	242.2	234.99378
1225	2614695.2321	1266547.4261	257.919	22.90022	265.0663	242.2	235.01878
1226	2614695.2085	1266546.9259	257.943	22.90022	265.0663	242.2	235.04278
1227	2614695.1847	1266546.4258	257.967	22.90022	265.0663	242.2	235.06678
1228	2614695.1607	1266545.9256	257.991	22.90022	265.0663	242.2	235.09078
1229	2614695.1365	1266545.4254	258.016	22.90022	265.0663	242.2	235.11578
1230	2614695.1121	1266544.9253	258.04	22.90022	265.1637	242.2	235.13978
1231	2614695.0875	1266544.4252	258.064	22.90022	265.1637	242.2	235.16378
1232	2614695.0627	1266543.925	258.089	22.90022	265.1637	242.2	235.18878
1233	2614695.0377	1266543.4249	258.113	22.90022	265.1637	242.2	235.21278
1234	2614695.0126	1266542.9248	258.137	22.90022	265.1637	242.2	235.23678
1235	2614694.9872	1266542.4247	258.161	22.90022	265.3593	242.2	235.26078
1236	2614694.9617	1266541.9246	258.186	22.90022	265.3593	242.2	235.28578
1237	2614694.9101	1266540.9245	258.234	22.90022	265.3593	242.2	235.33378
1238	2614694.884	1266540.4244	258.259	22.90022	265.3593	242.2	235.35878
1239	2614694.8577	1266539.9244	258.283	22.90022	265.4978	242.2	235.38278
1240	2614694.8312	1266539.4243	258.307	22.90022	265.4978	242.2	235.40678
1241	2614694.8046	1266538.9243	258.331	22.90022	265.4978	242.2	235.43078
1242	2614694.7778	1266538.4243	258.356	22.90022	265.4978	242.2	235.45578
1243	2614694.7508	1266537.9243	258.38	22.90022	265.4978	242.2	235.47978
1244	2614694.7236	1266537.4243	258.404	22.90022	265.4978	242.2	235.50378
1245	2614694.6963	1266536.9243	258.429	22.90022	265.4978	242.2	235.52878
1246	2614694.6687	1266536.4243	258.453	22.90022	265.4978	242.2	235.55278
1247	2614694.6411	1266535.9243	258.477	22.90022	265.4978	242.2	235.57678
1248	2614694.6132	1266535.4244	258.501	22.90022	265.4978	242.2	235.60078
1249	2614694.5852	1266534.9244	258.526	22.90022	265.5646	242.2	235.62578
1250	2614694.557	1266534.4245	258.55	22.90022	265.5646	242.2	235.64978
1251	2614694.5286	1266533.9245	258.574	22.90022	265.5646	242.2	235.67378
1252	2614694.5001	1266533.4246	258.599	22.90022	265.5646	242.2	235.69878
1253	2614694.4714	1266532.9247	258.623	23.24426	265.5646	242.320344359	235.37874
1254	2614694.4426	1266532.4248	258.647	23.24426	265.5646	242.320344359	235.40274
1255	2614694.4136	1266531.9249	258.672	23.24426	265.5646	242.320344359	235.42774
1256	2614694.3844	1266531.425	258.696	23.24426	265.5646	242.320344359	235.45174
1257	2614694.3551	1266530.9251	258.72	23.24426	265.5646	242.320344359	235.47574
1258	2614694.3256	1266530.4252	258.744	23.24426	265.5646	242.320344359	235.49974
1259	2614694.296	1266529.9254	258.769	23.24426	265.6947	242.320344359	235.52474
1260	2614694.2662	1266529.4255	258.793	23.24426	265.6947	242.320344359	235.54874
1261	2614694.2362	1266528.9257	258.817	23.24426	265.6947	242.320344359	235.57274
1262	2614694.2062	1266528.4258	258.842	23.24426	265.6947	242.320344359	235.59774
1263	2614694.1759	1266527.926	258.866	23.24426	265.6947	242.320344359	235.62174
1264	2614694.1455	1266527.4262	258.89	23.24426	265.6947	242.320344359	235.64574
1265	2614694.115	1266526.9264	258.914	23.24426	265.6947	242.320344359	235.66974
1266	2614694.0843	1266526.4266	258.939	23.24426	265.6947	242.320344359	235.69474
1267	2614694.0535	1266525.9268	258.963	23.24426	265.6947	242.320344359	235.71874
1268	2614693.9288	1266523.9277	259.06	23.24426	265.9281	242.320344359	235.81574
1269	2614693.8973	1266523.428	259.084	23.24426	265.9281	242.320344359	235.83974
1270	2614693.8657	1266522.9282	259.109	23.24426	265.9281	242.320344359	235.86474
1271	2614693.8339	1266522.4285	259.133	23.24426	265.9281	242.320344359	235.88874
1272	2614693.7699	1266521.4291	259.182	23.24426	265.9281	242.320344359	235.93774
1273	2614693.7378	1266520.9294	259.206	23.24426	265.9281	242.320344359	235.96174
1274	2614693.7082	1266520.4722	259.228	23.24426	265.9281	242.320344359	235.98374
1275	2614693.7055	1266520.4297	259.23	23.24426	265.9281	242.320344359	235.98574
1276	2614693.673	1266519.93	259.254	23.24426	266.0379	242.320344359	236.00974
1277	2614693.6405	1266519.4303	259.279	23.24426	266.0379	242.320344359	236.03474
1278	2614693.6078	1266518.9306	259.303	23.24426	266.0379	242.320344359	236.05874
1279	2614693.5421	1266517.9313	259.352	23.24426	266.0379	242.320344359	236.10774
1280	2614693.509	1266517.4317	259.376	23.24426	266.0379	242.320344359	236.13174
1281	2614693.4759	1266516.932	259.4	23.24426	266.0379	242.320344359	236.15574
1282	2614693.4426	1266516.4324	259.424	23.24426	266.0379	242.320344359	236.17974
1283	2614693.4092	1266515.9328	259.449	23.24426	266.0379	242.320344359	236.20474
1284	2614693.3757	1266515.4331	259.473	23.24426	266.0379	242.320344359	236.22874
1285	2614693.3421	1266514.9335	259.497	23.24426	266.1139	242.320344359	236.25274
1286	2614693.3084	1266514.4339	259.522	23.24426	266.1139	242.320344359	236.27774
1287	2614693.2745	1266513.9343	259.546	23.24426	266.1139	242.320344359	236.30174
1288	2614693.2406	1266513.4347	259.57	23.24426	266.1139	242.320344359	236.32574
1289	2614693.2065	1266512.9352	259.594	23.24426	266.1139	242.320344359	236.34974
1290	2614693.1724	1266512.4356	259.619	23.24426	266.1139	242.320344359	236.37474
1291	2614693.1381	1266511.936	259.643	23.78235	266.1139	242.679655641	235.86065
1292	2614693.1038	1266511.4365	259.667	23.78235	266.1139	242.679655641	235.88465
1293	2614693.0693	1266510.9369	259.692	23.78235	266.1139	242.679655641	235.90965
1294	2614688.6484	1266455.8256	262.373	23.21658	266.5562	243.125	239.15642
1295	2614688.6026	1266455.3246	262.398	23.21658	266.5562	243.125	239.18142
1296	2614688.5567	1266454.8236	262.422	23.21658	266.627	243.125	239.20542
1297	2614688.5107	1266454.3226	262.446	23.21658	266.627	243.125	239.22942
1298	2614688.4645	1266453.8217	262.471	23.21658	266.627	243.125	239.25442
1299	2614688.4183	1266453.3207	262.495	23.21658	266.627	243.125	239.27842
1300	2614688.372	1266452.8197	262.52	23.21658	266.627	243.125	239.30342
1301	2614688.3255	1266452.3188	262.544	23.21658	266.627	243.125	239.32742
1302	2614688.279	1266451.8178	262.568	23.21658	266.627	243.125	239.35142
1303	2614688.2323	1266451.3169	262.593	23.21658	266.627	243.125	239.37642
1304	2614688.1387	1266450.3151	262.642	23.21658	266.627	243.125	239.42542
1305	2614688.0917	1266449.8142	262.666	23.52107	266.7053	243.190720259	239.14493
1306	2614688.0446	1266449.3133	262.69	23.52107	266.7053	243.190720259	239.16893
1307	2614687.9974	1266448.8124	262.715	23.52107	266.7053	243.190720259	239.19393
1308	2614687.9501	1266448.3115	262.739	23.52107	266.7053	243.190720259	239.21793
1309	2614687.9026	1266447.8107	262.764	23.52107	266.7053	243.190720259	239.24293
1310	2614687.8551	1266447.3098	262.788	23.52107	266.7053	243.190720259	239.26693
1311	2614687.7597	1266446.3081	262.837	23.52107	266.7053	243.190720259	239.31593
1312	2614687.7118	1266445.8073	262.861	23.52107	266.7053	243.190720259	239.33993
1313	2614687.6638	1266445.3065	262.886	23.52107	266.7053	243.190720259	239.36493
1314	2614687.6157	1266444.8057	262.91	23.52107	266.8058	243.190720259	239.38893
1315	2614687.5674	1266444.3049	262.934	23.52107	266.8058	243.190720259	239.41293
1316	2614687.5191	1266443.8042	262.959	23.52107	266.8058	243.190720259	239.43793
1317	2614687.4706	1266443.3034	262.983	23.52107	266.8058	243.190720259	239.46193
1318	2614687.422	1266442.8027	263.008	23.52107	266.8058	243.190720259	239.48693
1319	2614687.3733	1266442.3019	263.032	23.52107	266.8058	243.190720259	239.51093
1320	2614687.3244	1266441.8012	263.056	23.52107	266.8058	243.190720259	239.53493
1321	2614687.2755	1266441.3005	263.081	23.52107	266.8058	243.190720259	239.55993
1322	2614687.2264	1266440.7998	263.105	23.52107	266.8058	243.190720259	239.58393
1323	2614687.1772	1266440.2991	263.13	23.52107	266.8058	243.190720259	239.60893
1324	2614687.1278	1266439.7984	263.154	23.52107	267.0687	243.190720259	239.63293
1325	2614687.0784	1266439.2978	263.178	23.52107	267.0687	243.190720259	239.65693
1326	2614687.0288	1266438.7971	263.203	23.52107	267.0687	243.190720259	239.68193
1327	2614686.9292	1266437.7959	263.252	23.52107	267.0687	243.190720259	239.73093
1328	2614686.8792	1266437.2952	263.276	23.52107	267.0687	243.190720259	239.75493
1329	2614686.8291	1266436.7946	263.3	23.52107	267.0687	243.190720259	239.77893
1330	2614686.7789	1266436.2941	263.325	23.52107	267.0687	243.190720259	239.80393
1331	2614686.7285	1266435.7935	263.349	23.52107	267.0687	243.190720259	239.82793
1332	2614686.5766	1266434.2919	263.422	23.52107	267.2226	243.190720259	239.90093
1333	2614686.5257	1266433.7913	263.447	23.52107	267.2226	243.190720259	239.92593
1334	2614686.4746	1266433.2908	263.471	23.52107	267.2226	243.190720259	239.94993
1335	2614686.4235	1266432.7903	263.495	23.52107	267.2226	243.190720259	239.97393
1336	2614686.3722	1266432.2899	263.52	23.52107	267.2226	243.190720259	239.99893
1337	2614686.3207	1266431.7894	263.544	23.52107	267.2226	243.190720259	240.02293
1338	2614686.2691	1266431.289	263.568	23.52107	267.2226	243.190720259	240.04693
1339	2614686.2174	1266430.7885	263.592	23.52107	267.2226	243.190720259	240.07093
1340	2614686.1655	1266430.2881	263.616	23.52107	267.2226	243.190720259	240.09493
1341	2614686.1135	1266429.7877	263.64	23.52107	267.3625	243.190720259	240.11893
1342	2614686.0614	1266429.2873	263.664	23.52107	267.3625	243.190720259	240.14293
1343	2614686.0091	1266428.7869	263.688	23.5505	267.3625	243.325600216	240.1375
1344	2614685.9566	1266428.2866	263.712	23.5505	267.3625	243.325600216	240.1615
1345	2614685.904	1266427.7862	263.735	23.5505	267.3625	243.325600216	240.1845
1346	2614685.8513	1266427.2859	263.759	23.5505	267.3625	243.325600216	240.2085
1347	2614685.7984	1266426.7856	263.783	23.5505	267.3625	243.325600216	240.2325
1348	2614685.7454	1266426.2853	263.806	23.5505	267.3625	243.325600216	240.2555
1349	2614685.6922	1266425.785	263.83	23.5505	267.3625	243.325600216	240.2795
1350	2614685.6389	1266425.2847	263.853	23.5505	267.3625	243.325600216	240.3025
1351	2614685.5855	1266424.7845	263.877	23.5505	267.5805	243.325600216	240.3265
1352	2614685.5319	1266424.2842	263.9	23.5505	267.5805	243.325600216	240.3495
1353	2614685.4781	1266423.784	263.924	23.5505	267.5805	243.325600216	240.3735
1354	2614685.4242	1266423.2838	263.947	23.5505	267.5805	243.325600216	240.3965
1355	2614685.3701	1266422.7836	263.97	23.5505	267.5805	243.325600216	240.4195
1356	2614685.3159	1266422.2835	263.993	23.5505	267.5805	243.325600216	240.4425
1357	2614685.2615	1266421.7833	264.017	23.5505	267.5805	243.325600216	240.4665
1358	2614685.207	1266421.2832	264.04	23.5505	267.5805	243.325600216	240.4895
1359	2614685.1523	1266420.7831	264.063	23.5505	267.5805	243.325600216	240.5125
1360	2614685.0975	1266420.283	264.086	23.5505	267.5805	243.325600216	240.5355
1361	2614685.0425	1266419.7829	264.109	23.5505	267.8476	243.325600216	240.5585
1362	2614684.9873	1266419.2828	264.132	23.5505	266.9708	243.325600216	240.5815
1363	2614684.932	1266418.7827	264.155	23.5505	266.9708	243.325600216	240.6045
1364	2614684.8765	1266418.2827	264.177	23.5505	266.9708	243.325600216	240.6265
1365	2614684.8209	1266417.7827	264.2	23.5505	266.9708	243.325600216	240.6495
1366	2614684.7651	1266417.2827	264.223	23.5505	266.9708	243.325600216	240.6725
1367	2614684.7091	1266416.7827	264.245	23.5505	266.9708	243.325600216	240.6945
1368	2614684.653	1266416.2828	264.268	23.5505	266.9708	243.325600216	240.7175
1369	2614684.5967	1266415.7828	264.291	23.5505	266.9708	243.325600216	240.7405
1370	2614684.5403	1266415.2829	264.313	23.5505	266.9708	243.325600216	240.7625
1371	2614684.4837	1266414.783	264.336	23.5505	267.0397	243.325600216	240.7855
1372	2614684.4269	1266414.2831	264.358	23.5505	267.0397	243.325600216	240.8075
1373	2614684.37	1266413.7832	264.38	23.5505	267.0397	243.325600216	240.8295
1374	2614684.3129	1266413.2834	264.403	23.5505	267.0397	243.325600216	240.8525
1375	2614684.2556	1266412.7836	264.425	23.5505	267.0397	243.325600216	240.8745
1376	2614684.1981	1266412.2837	264.447	23.5505	267.0397	243.325600216	240.8965
1377	2614684.1405	1266411.784	264.469	23.5505	267.0397	243.325600216	240.9185
1378	2614684.0827	1266411.2842	264.492	23.5505	267.0397	243.325600216	240.9415
