easting,northing,site_name,tmp1492277655274
2612670.2793,1268603.3228,,238.390499861917
2612671.7694,1268600.719,,238.390499861917
2612673.2595,1268598.1152,,238.390499861917
2612674.7496,1268595.5115,,238.528583264292
2612676.2397,1268592.9077,,238.528583264292
2612677.7298,1268590.3039,,238.6
2612679.2199,1268587.7002,,238.6
2612679.277,1268587.6003,,238.6
2612680.71,1268585.0964,,238.6
2612682.2001,1268582.4926,,238.6
2612683.6902,1268579.8889,,238.6
2612685.1803,1268577.2851,,238.6
2612686.6704,1268574.6813,,238.6
2612688.1605,1268572.0776,,238.6
2612689.6506,1268569.4738,,238.684691745037
2612691.1407,1268566.87,,238.684691745037
2612692.6307,1268564.2663,,238.684691745037
2612694.1208,1268561.6625,,238.684691745037
2612695.6109,1268559.0587,,238.8
2612697.101,1268556.4549,,238.8
2612698.5911,1268553.8512,,238.8
2612700.0812,1268551.2474,,238.8
2612701.5713,1268548.6436,,238.869383490073
2612703.0614,1268546.0399,,238.869383490073
2612704.5515,1268543.4361,,238.869383490073
2612706.0416,1268540.8323,,238.869383490073
2612707.5317,1268538.2286,,238.869383490073
2612709.0218,1268535.6248,,238.869383490073
2612710.5119,1268533.021,,238.869383490073
2612712.002,1268530.4173,,238.869383490073
2612713.4921,1268527.8135,,239
2612714.9822,1268525.2097,,239
2612716.4723,1268522.606,,239.08010253124
2612717.9624,1268520.0022,,239.08010253124
2612719.4525,1268517.3984,,239.08010253124
2612720.9426,1268514.7947,,239.08010253124
2612722.4327,1268512.1909,,239.08010253124
2612723.9228,1268509.5871,,239.08010253124
2612725.4129,1268506.9834,,239.106219951923
2612726.903,1268504.3796,,239.106219951923
2612728.3931,1268501.7758,,239.106219951923
2612729.8832,1268499.1721,,239.106219951923
2612731.3733,1268496.5683,,239.106219951923
2612732.8634,1268493.9645,,239.106219951923
2612734.3535,1268491.3608,,239.106219951923
2612735.8436,1268488.757,,239.106219951923
2612737.3337,1268486.1532,,239.2
2612738.8238,1268483.5494,,239.2
2612740.3139,1268480.9457,,239.2
2612741.804,1268478.3419,,239.2
2612743.2941,1268475.7381,,239.2
2612744.7842,1268473.1344,,239.2
2612746.2743,1268470.5306,,239.2
2612747.7644,1268467.9268,,239.2
2612749.2545,1268465.3231,,239.19474969475
2612750.7446,1268462.7193,,239.19474969475
2612752.2347,1268460.1155,,239.19474969475
2612753.7248,1268457.5118,,239.19474969475
2612755.2149,1268454.908,,239.19474969475
2612756.705,1268452.3042,,239.19474969475
2612758.1951,1268449.7005,,239.215811965812
2612759.6852,1268447.0967,,239.215811965812
2612761.1753,1268444.4929,,239.227379931389
2612762.6654,1268441.8892,,239.227379931389
2612764.1555,1268439.2854,,239.227379931389
2612765.6456,1268436.6816,,239.227379931389
2612767.1357,1268434.0779,,239.227379931389
2612768.6258,1268431.4741,,239.227379931389
2612770.1159,1268428.8703,,239.227379931389
2612771.606,1268426.2666,,239.227379931389
2612773.0961,1268423.6628,,239.222016007424
2612774.5862,1268421.059,,239.222016007424
2612776.0763,1268418.4552,,239.222016007424
2612777.5663,1268415.8515,,239.222016007424
2612779.0564,1268413.2477,,239.270809961858
2612780.5465,1268410.6439,,239.270809961858
2612782.0366,1268408.0402,,239.270809961858
2612783.5267,1268405.4364,,239.270809961858
2612785.0168,1268402.8326,,239.261174732176
2612786.5069,1268400.2289,,239.261174732176
2612787.997,1268397.6251,,239.261174732176
2612789.4871,1268395.0213,,239.261174732176
2612790.9772,1268392.4176,,239.261174732176
2612792.4673,1268389.8138,,239.261174732176
2612793.9574,1268387.21,,239.261174732176
2612795.4475,1268384.6063,,239.261174732176
2612796.9376,1268382.0025,,239.258160237389
2612798.4277,1268379.3987,,239.258160237389
2612799.9178,1268376.795,,239.305029062421
2612801.4079,1268374.1912,,239.305029062421
2612802.898,1268371.5874,,239.305029062421
2612803.277,1268370.9252,,239.305029062421
2612804.3881,1268368.9837,,239.305029062421
2612805.8782,1268366.3799,,239.305029062421
2612807.3683,1268363.7761,,239.305029062421
2612808.8584,1268361.1724,,239.306230054114
2612810.3485,1268358.5686,,239.306230054114
2612811.8386,1268355.9648,,239.306230054114
2612813.3287,1268353.3611,,239.306230054114
2612814.8188,1268350.7573,,239.306230054114
2612816.3089,1268348.1535,,239.306230054114
2612817.799,1268345.5497,,239.306230054114
2612819.2891,1268342.946,,239.306230054114
2612820.7792,1268340.3422,,239.333333333333
2612822.2693,1268337.7384,,239.333333333333
2612823.7594,1268335.1347,,239.333333333333
2612825.2495,1268332.5309,,239.333333333333
2612826.7396,1268329.9271,,239.333333333333
2612828.2297,1268327.3234,,239.333333333333
2612829.7198,1268324.7196,,239.333333333333
2612831.2099,1268322.1158,,239.333333333333
2612832.7,1268319.5121,,239.357142857143
2612834.1901,1268316.9083,,239.357142857143
2612835.6802,1268314.3045,,239.357142857143
2612837.1703,1268311.7008,,239.357142857143
2612838.6604,1268309.097,,239.357142857143
2612840.1505,1268306.4932,,239.357142857143
2612841.6406,1268303.8895,,239.389256520047
2612843.1307,1268301.2857,,239.389256520047
2612844.6208,1268298.6819,,239.416261967532
2612846.1109,1268296.0782,,239.416261967532
2612847.601,1268293.4744,,239.416261967532
2612849.0911,1268290.8706,,239.416261967532
2612850.5812,1268288.2669,,239.416261967532
2612852.0713,1268285.6631,,239.416261967532
2612853.5614,1268283.0593,,239.416261967532
2612855.0515,1268280.4556,,239.416261967532
2612856.5416,1268277.8518,,239.463841481053
2612858.0317,1268275.248,,239.463841481053
2612859.5218,1268272.6442,,239.463841481053
2612861.0118,1268270.0405,,239.463841481053
2612862.5019,1268267.4367,,239.486419105104
2612863.992,1268264.8329,,239.486419105104
2612865.4821,1268262.2292,,239.486419105104
2612866.9722,1268259.6254,,239.486419105104
2612868.4623,1268257.0216,,239.556361051883
2612869.9524,1268254.4179,,239.556361051883
2612871.4425,1268251.8141,,239.556361051883
2612872.9326,1268249.2103,,239.556361051883
2612874.4227,1268246.6066,,239.556361051883
2612875.9128,1268244.0028,,239.556361051883
2612877.4029,1268241.399,,239.556361051883
2612878.893,1268238.7953,,239.556361051883
2612880.3831,1268236.1915,,239.611242954613
2612881.7295,1268233.8388,,239.611242954613
2612881.8732,1268233.5877,,239.611242954613
2612883.3634,1268230.984,,239.620351725064
2612884.8537,1268228.3804,,239.620351725064
2612886.3445,1268225.777,,239.620351725064
2612887.8358,1268223.1739,,239.620351725064
2612889.3279,1268220.5713,,239.620351725064
2612890.821,1268217.9693,,239.620351725064
2612892.3153,1268215.3679,,239.648140690025
2612893.8109,1268212.7673,,239.648140690025
2612895.3081,1268210.1676,,239.648140690025
2612896.807,1268207.5689,,239.648140690025
2612898.3078,1268204.9713,,239.648140690025
2612899.8108,1268202.3749,,239.648140690025
2612901.316,1268199.7799,,239.648140690025
2612902.8238,1268197.1863,,239.648140690025
2612904.3342,1268194.5943,,239.61809704211
2612905.8475,1268192.0039,,239.61809704211
2612907.3639,1268189.4154,,239.61809704211
2612908.8836,1268186.8287,,239.61809704211
2612910.4066,1268184.2441,,239.61809704211
2612911.9333,1268181.6616,,239.61809704211
2612913.4638,1268179.0814,,239.61809704211
2612914.9983,1268176.5035,,239.61809704211
2612916.537,1268173.9282,,239.625678399752
2612918.08,1268171.3554,,239.625678399752
2612919.6276,1268168.7854,,239.625678399752
2612921.18,1268166.2183,,239.625678399752
2612922.7372,1268163.6541,,239.625678399752
2612924.2996,1268161.0931,,239.555555555556
2612925.6945,1268158.8164,,239.555555555556
2612925.8672,1268158.5352,,239.555555555556
2612927.4403,1268155.9807,,239.555555555556
2612929.0191,1268153.4298,,239.559421751555
2612930.6036,1268150.8824,,239.559421751555
2612932.1942,1268148.3387,,239.559421751555
2612933.791,1268145.799,,239.559421751555
2612935.3941,1268143.2632,,239.559421751555
2612937.0037,1268140.7316,,239.559421751555
2612938.6201,1268138.2043,,239.559421751555
2612940.2433,1268135.6814,,239.559421751555
2612941.8736,1268133.163,,239.56386630533
2612943.5111,1268130.6494,,239.56386630533
2612945.156,1268128.1405,,239.46628713752
2612946.8085,1268125.6367,,239.46628713752
2612948.4687,1268123.1379,,239.46628713752
2612950.1368,1268120.6445,,239.46628713752
2612951.813,1268118.1564,,239.46628713752
2612953.4975,1268115.6739,,239.46628713752
2612955.1903,1268113.1972,,239.46628713752
2612956.8917,1268110.7263,,239.47139230619
2612958.6018,1268108.2614,,239.47139230619
2612958.7738,1268108.0144,,239.47139230619
2612960.3209,1268105.8024,,239.47139230619
2612962.0488,1268103.35,,239.47139230619
2612963.7855,1268100.9038,,239.47139230619
2612965.531,1268098.4639,,239.373755125952
2612967.2853,1268096.0303,,239.373755125952
2612969.0484,1268093.6031,,239.373755125952
2612970.8203,1268091.1822,,239.3626513703
2612972.6009,1268088.7678,,239.3626513703
2612974.3902,1268086.3598,,239.3626513703
2612976.1883,1268083.9584,,239.3626513703
2612977.9949,1268081.5634,,239.3626513703
2612979.8103,1268079.175,,239.3626513703
2612981.6342,1268076.7931,,239.3626513703
2612983.4668,1268074.4179,,239.3626513703
2612985.3079,1268072.0493,,239.3626513703
2612987.1576,1268069.6874,,239.27616680475
2612989.0158,1268067.3321,,239.27616680475
2612990.8825,1268064.9836,,239.27616680475
2612992.7577,1268062.6419,,239.27616680475
2612994.6413,1268060.307,,239.27616680475
2612996.5333,1268057.9789,,239.27616680475
2612998.4338,1268055.6576,,239.27616680475
2613000.3426,1268053.3432,,239.27616680475
2613002.2598,1268051.0358,,239.27616680475
2613004.1853,1268048.7352,,239.292911540715
2613006.1191,1268046.4417,,239.292911540715
2613008.0612,1268044.1552,,239.146455770357
2613010.0116,1268041.8757,,239.146455770357
2613011.9702,1268039.6032,,239.146455770357
2613013.9369,1268037.3379,,239.146455770357
2613015.9119,1268035.0796,,239.146455770357
2613017.895,1268032.8286,,239.146455770357
2613019.8862,1268030.5847,,239.146455770357
2613021.8855,1268028.348,,239.207088459285
2613023.8929,1268026.1186,,239.207088459285
2613025.9084,1268023.8964,,239.207088459285
2613027.9318,1268021.6816,,239.125
2613029.9633,1268019.474,,239.125
2613032.0027,1268017.2738,,239.125
2613034.05,1268015.081,,239.125
2613036.1053,1268012.8957,,239.125
2613038.1684,1268010.7177,,239.125
2613040.2394,1268008.5473,,239.25
2613042.3183,1268006.3843,,239.25
2613044.4049,1268004.2289,,239.25
2613046.4993,1268002.081,,239.25
2613048.6015,1267999.9407,,239.25
2613050.7114,1267997.808,,239.25
2613052.829,1267995.683,,239.25
2613054.9542,1267993.5656,,239.25
2613057.0871,1267991.4559,,239.25
2613059.2276,1267989.3539,,239.25
2613061.3757,1267987.2597,,239.375
2613063.5314,1267985.1733,,239.375
2613065.6946,1267983.0947,,239.375
2613067.8652,1267981.0239,,239.375
2613070.0434,1267978.961,,239.320344358858
2613072.2289,1267976.9059,,239.320344358858
2613074.4219,1267974.8588,,239.320344358858
2613076.6223,1267972.8196,,239.320344358858
2613078.8301,1267970.7884,,239.320344358858
2613081.0451,1267968.7651,,239.320344358858
2613083.2675,1267966.7499,,239.433620299048
2613083.7237,1267966.338,,239.433620299048
2613085.4971,1267964.7427,,239.433620299048
2613087.734,1267962.7436,,239.433620299048
2613089.9781,1267960.7526,,239.320344358858
2613092.2293,1267958.7698,,239.320344358858
2613094.4878,1267956.795,,239.320344358858
2613096.7533,1267954.8285,,239.320344358858
2613099.0259,1267952.8701,,239.320344358858
2613101.3056,1267950.92,,239.320344358858
2613103.5924,1267948.9782,,239.320344358858
2613105.8861,1267947.0446,,239.320344358858
2613108.1868,1267945.1193,,239.566379700952
2613110.4945,1267943.2023,,239.566379700952
2613112.809,1267941.2937,,239.320344358858
2613115.1305,1267939.3935,,239.320344358858
2613117.4588,1267937.5017,,239.320344358858
2613119.7939,1267935.6183,,239.320344358858
2613122.1358,1267933.7433,,239.320344358858
2613124.4845,1267931.8769,,239.320344358858
2613126.8399,1267930.0189,,239.320344358858
2613129.202,1267928.1695,,239.320344358858
2613131.5708,1267926.3286,,239.256426598683
2613133.9462,1267924.4963,,239.320344358858
2613136.3282,1267922.6725,,239.320344358858
2613138.7169,1267920.8574,,239.320344358858
2613141.112,1267919.051,,239.320344358858
2613143.5137,1267917.2532,,239.320344358858
2613145.9218,1267915.4641,,239.320344358858
2613148.3364,1267913.6837,,239.320344358858
2613150.7574,1267911.9121,,239.320344358858
2613153.1848,1267910.1492,,239.256426598683
2613155.6186,1267908.3952,,239.256426598683
2613158.0586,1267906.6499,,239.256426598683
2613160.505,1267904.9134,,239.320344358858
2613162.9576,1267903.1858,,239.320344358858
2613165.4165,1267901.4671,,239.320344358858
2613167.8816,1267899.7573,,239.320344358858
2613170.3528,1267898.0564,,239.320344358858
2613172.8301,1267896.3644,,239.320344358858
2613175.3136,1267894.6815,,239.256426598683
2613177.8031,1267893.0075,,239.256426598683
2613180.2987,1267891.3425,,239.256426598683
2613182.8002,1267889.6865,,239.256426598683
2613185.3077,1267888.0396,,239.256426598683
2613187.8212,1267886.4018,,239.256426598683
2613190.3406,1267884.773,,239.256426598683
2613192.8658,1267883.1534,,239.320344358858
2613195.3969,1267881.5429,,239.256426598683
2613196.2644,1267880.9939,,239.256426598683
2613197.9341,1267879.9414,,239.256426598683
2613200.4766,1267878.3491,,239.256426598683
2613203.0247,1267876.7657,,239.256426598683
2613205.5783,1267875.1911,,239.256426598683
2613208.137,1267873.6249,,239.256426598683
2613210.7009,1267872.0672,,239.256426598683
2613213.2697,1267870.5177,,239.256426598683
2613213.6143,1267870.3107,,239.256426598683
2613215.8434,1267868.9762,,239.160172179429
2613218.4218,1267867.4426,,239.160172179429
2613221.0047,1267865.9166,,239.160172179429
2613223.5921,1267864.3982,,239.160172179429
2613226.1837,1267862.8871,,239.273448119619
2613228.7795,1267861.3831,,239.273448119619
2613231.3793,1267859.8862,,239.273448119619
2613233.983,1267858.396,,239.273448119619
2613236.5905,1267856.9124,,239.150201827066
2613239.2017,1267855.4353,,239.150201827066
2613241.8163,1267853.9644,,239.150201827066
2613244.4344,1267852.4996,,239.150201827066
2613247.0557,1267851.0406,,239.150201827066
2613249.6802,1267849.5874,,239.150201827066
2613252.3078,1267848.1396,,239.150201827066
2613254.9383,1267846.6972,,239.150201827066
