easting,northing,site_name,tmp14900475028728
2613206.8859,1267874.3892,,18.95213
2613207.3127,1267874.1282,,18.95213
2613207.7397,1267873.8673,,18.95213
2613208.1668,1267873.6068,,18.95213
2613208.594,1267873.3464,,18.95213
2613209.0214,1267873.0863,,18.95213
2613209.4489,1267872.8264,,18.95213
2613209.8766,1267872.5668,,18.95213
2613210.3044,1267872.3074,,18.95213
2613210.7323,1267872.0482,,18.95213
2613211.1604,1267871.7892,,18.95213
2613211.5886,1267871.5305,,18.95213
2613212.0169,1267871.272,,18.95213
2613212.4454,1267871.0137,,18.95213
2613212.874,1267870.7556,,18.95213
2613213.7317,1267870.2402,,18.95213
2613214.1607,1267869.9828,,18.95213
2613214.5898,1267869.7257,,18.95213
2613215.0191,1267869.4687,,19.18193
2613215.4485,1267869.212,,19.18193
2613215.8781,1267868.9555,,19.18193
2613216.3078,1267868.6992,,19.18193
2613216.7376,1267868.4431,,19.18193
2613217.1675,1267868.1873,,19.18193
2613217.5976,1267867.9316,,19.18193
2613218.0278,1267867.6762,,19.18193
2613218.4581,1267867.421,,19.18193
2613218.8886,1267867.166,,19.18193
2613219.3191,1267866.9113,,19.18193
2613219.7498,1267866.6567,,19.18193
2613220.1807,1267866.4023,,19.18193
2613220.6116,1267866.1482,,19.18193
2613221.0427,1267865.8943,,19.18193
2613221.4739,1267865.6405,,19.18193
2613221.9052,1267865.387,,19.18193
2613222.3366,1267865.1337,,19.18193
2613222.7682,1267864.8806,,19.18193
2613223.1999,1267864.6277,,19.18193
2613223.6317,1267864.375,,19.18193
2613224.0636,1267864.1225,,19.18193
2613224.4956,1267863.8702,,19.18193
2613224.9278,1267863.6181,,19.18193
2613225.3601,1267863.3663,,18.69179
2613225.7925,1267863.1146,,18.69179
2613226.225,1267862.8631,,18.69179
2613226.6576,1267862.6118,,18.69179
2613227.0903,1267862.3607,,18.69179
2613227.5232,1267862.1098,,18.69179
2613227.9561,1267861.8591,,18.69179
2613228.3892,1267861.6086,,18.69179
2613228.8224,1267861.3583,,18.69179
2613229.2557,1267861.1082,,18.69179
2613229.6891,1267860.8583,,18.69179
2613230.1227,1267860.6086,,18.69179
2613230.5563,1267860.3591,,18.69179
2613230.99,1267860.1097,,18.69179
2613231.4239,1267859.8606,,18.69179
2613231.8579,1267859.6116,,18.69179
2613232.2919,1267859.3628,,18.69179
2613232.7261,1267859.1142,,18.69179
2613233.1604,1267858.8658,,18.69179
2613233.5948,1267858.6176,,18.69179
2613234.0293,1267858.3696,,18.69179
2613234.4639,1267858.1217,,18.69179
2613234.8986,1267857.8741,,18.69179
2613235.3334,1267857.6266,,18.69179
2613235.7683,1267857.3793,,19.0358
2613236.2033,1267857.1322,,19.0358
2613236.6384,1267856.8852,,19.0358
2613237.0736,1267856.6385,,19.0358
2613237.509,1267856.3919,,19.0358
2613237.9444,1267856.1455,,19.0358
2613238.3799,1267855.8992,,19.0358
2613238.8155,1267855.6532,,19.0358
2613239.2512,1267855.4073,,19.0358
2613239.6871,1267855.1616,,19.0358
2613240.123,1267854.9161,,19.0358
2613240.559,1267854.6707,,19.0358
2613240.9951,1267854.4255,,19.0358
2613241.4313,1267854.1805,,19.0358
2613241.8676,1267853.9356,,19.0358
2613242.304,1267853.691,,19.0358
2613242.7404,1267853.4464,,19.0358
2613243.177,1267853.2021,,19.0358
2613243.6137,1267852.9579,,19.0358
2613244.0505,1267852.7139,,19.0358
2613244.4873,1267852.47,,19.0358
2613244.9243,1267852.2263,,19.0358
2613245.3613,1267851.9828,,19.0358
2613245.7984,1267851.7394,,19.0358
2613246.2356,1267851.4962,,19.0358
2613246.6729,1267851.2532,,19.0358
2613247.1103,1267851.0103,,19.0358
2613247.5478,1267850.7676,,19.0358
2613247.9854,1267850.525,,19.0358
2613248.423,1267850.2826,,19.0358
2613248.8608,1267850.0403,,19.0358
2613249.2986,1267849.7982,,19.0358
2613249.7365,1267849.5563,,19.0358
2613250.1745,1267849.3145,,19.0358
2613250.6126,1267849.0728,,19.0358
2613251.0507,1267848.8313,,19.0358
2613251.489,1267848.59,,19.0358
2613251.9273,1267848.3488,,19.0358
2613252.3657,1267848.1078,,19.0358
2613252.8042,1267847.8669,,19.0358
2613253.2428,1267847.6261,,19.0358
2613253.6814,1267847.3855,,19.0358
2613254.1202,1267847.145,,19.0358
2613254.559,1267846.9047,,19.0358
2613254.9979,1267846.6646,,19.0358
2613255.4368,1267846.4245,,19.0358
2613255.8759,1267846.1846,,19.0358
2613256.315,1267845.9449,,20.69089
2613256.7542,1267845.7053,,20.69089
2613257.1935,1267845.4658,,20.69089
2613257.6328,1267845.2265,,20.69089
2613258.0723,1267844.9873,,20.69089
2613258.5118,1267844.7482,,20.69089
2613258.9513,1267844.5093,,20.69089
2613259.391,1267844.2705,,20.69089
2613259.8307,1267844.0319,,20.69089
2613260.2705,1267843.7934,,20.69089
2613260.7103,1267843.555,,20.69089
2613261.1503,1267843.3167,,20.69089
2613261.5903,1267843.0786,,20.69089
2613262.0304,1267842.8406,,20.69089
2613262.4705,1267842.6027,,18.79551
2613262.9107,1267842.365,,18.79551
2613263.351,1267842.1274,,18.79551
2613263.7913,1267841.8899,,18.79551
2613264.2318,1267841.6525,,18.79551
2613264.6722,1267841.4153,,18.79551
2613265.1128,1267841.1782,,18.79551
2613265.5534,1267840.9412,,18.79551
2613265.9941,1267840.7043,,18.79551
2613266.4348,1267840.4676,,18.79551
2613266.8756,1267840.231,,18.79551
2613267.3165,1267839.9944,,18.79551
2613267.7574,1267839.758,,18.79551
2613268.1984,1267839.5218,,18.79551
2613268.6395,1267839.2856,,18.79551
2613269.0806,1267839.0496,,18.79551
2613269.5218,1267838.8136,,18.79551
2613269.9631,1267838.5778,,18.79551
2613270.4044,1267838.3421,,18.79551
2613270.8457,1267838.1065,,18.79551
2613271.2872,1267837.8711,,18.79551
2613271.7286,1267837.6357,,18.79551
2613272.1702,1267837.4004,,18.79551
2613272.6118,1267837.1653,,18.79551
2613273.0534,1267836.9302,,18.79551
2613273.4952,1267836.6953,,18.79551
2613273.9369,1267836.4605,,18.79551
2613274.3787,1267836.2257,,18.79551
2613274.8206,1267835.9911,,18.79551
2613275.2626,1267835.7566,,18.79551
2613275.7045,1267835.5222,,18.79551
2613276.1466,1267835.2878,,18.79551
2613276.5887,1267835.0536,,18.79551
2613277.0308,1267834.8195,,20.70422
2613277.473,1267834.5855,,20.70422
2613277.9153,1267834.3516,,20.70422
2613278.3576,1267834.1177,,20.70422
2613278.7999,1267833.884,,20.70422
2613279.2423,1267833.6504,,20.70422
